#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-11-19 16:56:57.786
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 ¡Æ
#Wavegen Channel 2: Running
#Mode: Simple
#Type: DC
#Offset: 1 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0026964,0.4974601126332464,-3.37498750443131
-0.00269577,0.4974601126332464,-3.371186701927754
-0.00269514,0.493674774746772,-3.367385899424193
-0.00269451,0.493674774746772,-3.367385899424192
-0.00269388,0.493674774746772,-3.363585096920636
-0.00269325,0.4898894368602977,-3.359784294417077
-0.00269262,0.4898894368602977,-3.355983491913521
-0.00269199,0.493674774746772,-3.348381886906402
-0.00269136,0.4861040989738233,-3.348381886906402
-0.00269073,0.489889436860296,-3.344581084402846
-0.0026901,0.4898894368602977,-3.336979479395728
-0.00268947,0.486104098973825,-3.336979479395726
-0.00268884,0.4898894368602977,-3.333178676892169
-0.00268821,0.493674774746772,-3.325577071885053
-0.00268758,0.4898894368602994,-3.325577071885051
-0.00268695,0.493674774746772,-3.321776269381495
-0.00268632,0.4898894368602977,-3.314174664374378
-0.00268569,0.4898894368602977,-3.310373861870822
-0.00268506,0.4861040989738233,-3.306573059367262
-0.00268443,0.4823187610873507,-3.302772256863705
-0.0026838,0.4861040989738233,-3.306573059367262
-0.00268317,0.4823187610873489,-3.302772256863704
-0.00268254,0.4823187610873489,-3.295170651856585
-0.00268191,0.4823187610873489,-3.291369849353029
