#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-11-12 17:18:38.809
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1.5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 ¡Æ
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 2.5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0051196875,-1.035601731388869,0.6880703718724361
-0.0051184375,-1.028031055615917,0.6880703718724352
-0.0051171875,-1.016675041956498,0.6842695693688786
-0.0051159375,-1.012889704070021,0.6880703718724361
-0.0051146875,-1.001533690410602,0.6880703718724361
-0.0051134375,-0.9901776767511759,0.6880703718724359
-0.0051121875,-0.9863923388647029,0.6842695693688792
-0.0051109375,-0.9712509873188045,0.688070371872436
-0.0051096875,-0.9636803115458523,0.6880703718724361
-0.0051084375,-0.9523242978864337,0.6880703718724361
-0.0051071875,-0.9409682842270078,0.6918711743759937
-0.0051059375,-0.9333976084540621,0.6880703718724368
-0.0051046875,-0.9258269326811106,0.6880703718724361
-0.0051034375,-0.9144709190216919,0.6880703718724361
-0.0051021875,-0.9069002432487397,0.6918711743759944
-0.0051009375,-0.8955442295893132,0.6918711743759931
-0.0050996875,-0.8841882159298945,0.6880703718724362
-0.0050984375,-0.872832202270468,0.6880703718724371
-0.0050971875,-0.8614761886110494,0.691871174375994
-0.0050959375,-0.8576908507245714,0.6994727793831095
-0.0050946875,-0.8463348370651528,0.691871174375996
-0.0050934375,-0.838764161292201,0.695671976879553
-0.0050921875,-0.8311934855192552,0.6994727793831097
-0.0050909375,-0.8198374718598298,0.6956719768795526
-0.0050896875,-0.8122667960868788,0.6956719768795502
-0.0050884375,-0.804696120313933,0.6880703718724366
-0.0050871875,-0.7895547687680323,0.688070371872437
-0.0050859375,-0.7781987551086137,0.6918711743759939
-0.0050846875,-0.7744134172221357,0.6918711743759944
-0.0050834375,-0.7630574035627171,0.6918711743759944
-0.0050821875,-0.7517013899032903,0.6956719768795526
-0.0050809375,-0.7365600383573987,0.6956719768795526
-0.0050796875,-0.7289893625844454,0.6956719768795526
-0.0050784375,-0.7138480110385444,0.6956719768795537
-0.0050771875,-0.7024919973791257,0.6994727793831105
-0.0050759375,-0.6911359837197001,0.6956719768795526
-0.0050746875,-0.6835653079467543,0.6956719768795526
-0.0050734375,-0.6759946321738023,0.6994727793831108
-0.0050721875,-0.6608532806279106,0.6994727793831108
-0.0050709375,-0.6494972669684834,0.6918711743759949
-0.0050696875,-0.6419265911955376,0.6994727793831084
-0.0050684375,-0.6343559154225865,0.6994727793831108
-0.0050671875,-0.6267852396496345,0.6994727793831108
-0.0050659375,-0.6154292259902158,0.6994727793831108
-0.0050646875,-0.6002878744443149,0.6956719768795534
-0.0050634375,-0.5889318607848962,0.6994727793831101
-0.0050621875,-0.5851465228984184,0.7032735818866687
-0.0050609375,-0.5737905092389998,0.6994727793831118
-0.0050596875,-0.5586491576930989,0.6994727793831108
-0.0050584375,-0.5472931440336801,0.6994727793831108
-0.0050571875,-0.5359371303742536,0.6994727793831108
-0.0050559375,-0.5245811167148281,0.6994727793831108
-0.0050546875,-0.5170104409418823,0.6994727793831108
-0.0050534375,-0.5018690893959818,0.6994727793831115
-0.0050521875,-0.4905130757365632,0.7032735818866683
-0.0050509375,-0.4791570620771363,0.7032735818866683
-0.0050496875,-0.4640157105312447,0.6956719768795548
-0.0050484375,-0.4526596968718172,0.6994727793831108
-0.0050471875,-0.4488743589853367,0.6994727793831108
-0.0050459375,-0.4299476695529723,0.6994727793831108
-0.0050446875,-0.4223769937800196,0.7032735818866682
-0.0050434375,-0.411020980120601,0.6994727793831114
-0.0050421875,-0.3958796285747007,0.6994727793831108
-0.0050409375,-0.3883089528017549,0.6994727793831108
-0.0050396875,-0.3769529391423292,0.6994727793831111
-0.0050384375,-0.3655969254829105,0.703273581886668
-0.0050371875,-0.354240911823484,0.7070743843902273
-0.0050359375,-0.3428848981640574,0.7032735818866691
-0.0050346875,-0.3315288845046387,0.7032735818866691
-0.0050334375,-0.3126021950722643,0.70327358188667
-0.0050321875,-0.3050315192993186,0.7070743843902266
-0.0050309375,-0.2936755056398926,0.7032735818866691
-0.0050296875,-0.282319491980474,0.7032735818866691
-0.0050284375,-0.274748816207522,0.7070743843902273
-0.0050271875,-0.2671781404345762,0.7070743843902273
-0.0050259375,-0.2482514510022024,0.7070743843902273
-0.0050246875,-0.24068077522925,0.7032735818866713
-0.0050234375,-0.2293247615698314,0.7108751868937848
-0.0050221875,-0.2141834100239305,0.7070743843902273
-0.0050209375,-0.2028273963645118,0.7070743843902273
-0.0050196875,-0.1914713827050852,0.7070743843902273
-0.0050184375,-0.1801153690456666,0.7070743843902273
-0.0050171875,-0.16875935538624,0.7108751868937856
-0.0050159375,-0.1574033417268214,0.7108751868937856
-0.0050146875,-0.1422619901809206,0.7108751868937856
-0.0050134375,-0.1346913144079672,0.7108751868937836
-0.0050121875,-0.1195499628620757,0.70327358188667
-0.0050109375,-0.1081939492026487,0.7108751868937856
-0.0050096875,-0.09683793554323002,0.7108751868937856
-0.0050084375,-0.08548192188380345,0.7108751868937856
-0.0050071875,-0.07412590822438478,0.7108751868937856
-0.0050059375,-0.06276989456495832,0.7108751868937856
-0.0050046875,-0.0551992187920048,0.7108751868937844
-0.0050034375,-0.04005786724611324,0.7070743843902275
-0.0050021875,-0.02870185358668553,0.7108751868937847
-0.0050009375,-0.01356050204079397,0.7070743843902279
-0.0049996875,0.00158084950510746,0.707074384390228
-0.0049984375,0.01293686316452613,0.7108751868937847
-0.0049971875,0.02429287682395268,0.7146759893973438
-0.0049959375,0.03564889048337135,0.7146759893973438
-0.0049946875,0.04321956625632354,0.7070743843902273
-0.0049934375,0.05457557991575126,0.7108751868937856
-0.0049921875,0.06971693146164282,0.7108751868937856
-0.0049909375,0.08107294512107052,0.7146759893973429
-0.0049896875,0.09621429666696209,0.7108751868937861
-0.0049884375,0.09999963455344107,0.7146759893973432
-0.0049871875,0.1151409860993326,0.7108751868937865
-0.0049859375,0.122711661872286,0.7146759893973436
-0.0049846875,0.1378530134181775,0.7108751868937868
-0.0049834375,0.1492090270776053,0.7146759893973437
-0.0049821875,0.1643503786235051,0.7184767919009009
-0.0049809375,0.1719210543964509,0.7146759893973441
-0.0049796875,0.1832770680558787,0.7146759893973438
-0.0049784375,0.2022037574882431,0.7146759893973438
-0.0049771875,0.2097744332611962,0.710875186893786
-0.0049759375,0.2173451090341419,0.7146759893973428
-0.0049746875,0.2362717984665161,0.7108751868937858
-0.0049734375,0.2438424742394618,0.7146759893973424
-0.0049721875,0.2589838257853613,0.7146759893973438
-0.0049709375,0.2665545015583147,0.7146759893973428
-0.0049696875,0.2816958531042062,0.710875186893786
-0.0049684375,0.293051866763634,0.7184767919009013
-0.0049671875,0.3081932183095255,0.7146759893973446
-0.0049659375,0.3195492319689528,0.7184767919009015
-0.0049646875,0.3309052456283715,0.7146759893973449
-0.0049634375,0.3346905835148494,0.7184767919009019
-0.0049621875,0.3498319350607502,0.7146759893973438
-0.0049609375,0.3611879487201689,0.7146759893973438
-0.0049596875,0.368758624493121,0.718476791900901
-0.0049584375,0.3801146381525397,0.7146759893973443
-0.0049571875,0.3952559896984407,0.718476791900902
-0.0049559375,0.4066120033578593,0.718476791900902
-0.0049546875,0.4179680170172859,0.7184767919009016
-0.0049534375,0.4293240306767045,0.7146759893973449
-0.0049521875,0.4406800443361311,0.7222775944044603
-0.0049509375,0.4558213958820308,0.7222775944044603
-0.0049496875,0.4633920716549766,0.7222775944044603
-0.0049484375,0.4709627474279285,0.7184767919009011
-0.0049471875,0.4823187610873472,0.7146759893973443
-0.0049459375,0.4974601126332475,0.7146759893973438
-0.0049446875,0.5050307884061933,0.7146759893973438
-0.0049434375,0.5163868020656192,0.718476791900902
-0.0049421875,0.5315281536115107,0.718476791900902
-0.0049409375,0.5428841672709386,0.7146759893973438
-0.0049396875,0.5504548430438918,0.7146759893973449
-0.0049384375,0.5655961945897834,0.7184767919009016
-0.0049371875,0.5731668703627351,0.7184767919009012
-0.0049359375,0.5807375461356808,0.7146759893973444
-0.0049346875,0.5958788976815811,0.7146759893973442
-0.0049334375,0.6072349113409998,0.718476791900901
-0.0049321875,0.6185909250004266,0.7222775944044603
-0.0049309375,0.6337322765463181,0.7222775944044603
-0.0049296875,0.645088290205746,0.7222775944044603
-0.0049284375,0.6564443038651725,0.718476791900902
-0.0049271875,0.6678003175245911,0.718476791900902
-0.0049259375,0.6753709932975419,0.7260783969080185
-0.0049246875,0.6791563311840147,0.7260783969080185
-0.0049234375,0.6905123448434398,0.7184767919009015
-0.0049221875,0.7018683585028586,0.7146759893973449
-0.0049209375,0.713224372162285,0.7184767919009021
-0.0049196875,0.720795047935236,0.722277594404459
-0.0049184375,0.7283657237081818,0.7184767919009022
-0.0049171875,0.7435070752540824,0.718476791900902
-0.0049159375,0.7548630889135011,0.718476791900902
-0.0049146875,0.7624337646864534,0.718476791900902
-0.0049134375,0.773789778345872,0.718476791900902
-0.0049121875,0.7813604541188238,0.7184767919009016
-0.0049109375,0.7889311298917696,0.7146759893973449
-0.0049096875,0.8040724814376694,0.718476791900902
-0.0049084375,0.8154284950970959,0.718476791900902
-0.0049071875,0.8267845087565147,0.718476791900902
-0.0049059375,0.8343551845294659,0.718476791900902
-0.0049046875,0.8419258603024117,0.718476791900902
-0.0049034375,0.8532818739618377,0.7222775944044608
-0.0049021875,0.8646378876212564,0.7260783969080176
-0.0049009375,0.8722085633942085,0.7222775944044603
-0.0048996875,0.8835645770536272,0.7222775944044603
-0.0048984375,0.8873499149401052,0.7222775944044603
-0.0048971875,0.8987059285995316,0.7222775944044603
-0.0048959375,0.9100619422589503,0.7222775944044603
-0.0048946875,0.9176326180319032,0.7222775944044603
-0.0048934375,0.9327739695777948,0.7222775944044603
-0.0048921875,0.9403446453507467,0.7222775944044597
-0.0048909375,0.9441299832372195,0.718476791900903
-0.0048896875,0.9592713347831182,0.7222775944044603
-0.0048884375,0.9630566726695911,0.7222775944044603
-0.0048871875,0.9781980242154893,0.7260783969080183
-0.0048859375,0.9857686999884405,0.7260783969080163
-0.0048846875,0.9933393757613863,0.7184767919009029
-0.0048834375,1.004695389420812,0.7222775944044603
-0.0048821875,1.012266065193757,0.7222775944044603
-0.0048809375,1.019836740966709,0.7222775944044594
-0.0048796875,1.027407416739654,0.7146759893973459
-0.0048784375,1.03876343039908,0.7222775944044603
-0.0048771875,1.046334106172032,0.7222775944044603
-0.0048759375,1.057690119831451,0.7222775944044603
-0.0048746875,1.065260795604401,0.7184767919009039
-0.0048734375,1.069046133490874,0.7260783969080175
-0.0048721875,1.076616809263824,0.7260783969080185
-0.0048709375,1.08418748503677,0.7260783969080185
-0.0048696875,1.091758160809722,0.7222775944044603
-0.0048684375,1.10311417446914,0.7222775944044603
-0.0048671875,1.114470188128567,0.7260783969080185
-0.0048659375,1.118255526015044,0.7222775944044603
-0.0048646875,1.129611539674463,0.7222775944044603
-0.0048634375,1.137182215447414,0.7260783969080176
-0.0048621875,1.140967553333886,0.7222775944044608
-0.0048609375,1.144752891220363,0.7222775944044608
-0.0048596875,1.156108904879782,0.7260783969080176
-0.0048584375,1.163679580652733,0.7260783969080182
-0.0048571875,1.167464918539207,0.7222775944044615
-0.0048559375,1.182606270085105,0.718476791900902
-0.0048546875,1.190176945858056,0.7222775944044603
-0.0048534375,1.197747621631002,0.7222775944044603
-0.0048521875,1.209103635290426,0.7184767919009012
-0.0048509375,1.212888973176899,0.7146759893973444
-0.0048496875,1.216674311063375,0.7222775944044603
-0.0048484375,1.220459648949848,0.7222775944044603
-0.0048471875,1.224244986836324,0.7260783969080187
-0.0048459375,1.235601000495742,0.7298791994115754
-0.0048446875,1.243171676268694,0.7222775944044605
-0.0048434375,1.250742352041645,0.7298791994115766
-0.0048421875,1.254527689928117,0.7298791994115766
-0.0048409375,1.262098365701067,0.7260783969080185
-0.0048396875,1.26588370358754,0.7260783969080185
-0.0048384375,1.277239717246964,0.7260783969080189
-0.0048371875,1.281025055133437,0.7298791994115756
-0.0048359375,1.288595730906387,0.7260783969080185
-0.0048346875,1.296166406679337,0.7260783969080171
-0.0048334375,1.29995174456581,0.7222775944044605
-0.0048321875,1.30752242033876,0.7222775944044603
-0.0048309375,1.311307758225233,0.7222775944044603
-0.0048296875,1.318878433998182,0.7260783969080185
-0.0048284375,1.318878433998182,0.7260783969080185
-0.0048271875,1.326449109771131,0.7222775944044606
-0.0048259375,1.330234447657604,0.7260783969080173
-0.0048246875,1.337805123430554,0.7146759893973439
-0.0048234375,1.34159046131703,0.7222775944044615
-0.0048221875,1.349161137089976,0.7260783969080182
-0.0048209375,1.352946474976451,0.7260783969080185
-0.0048196875,1.352946474976451,0.7260783969080185
-0.0048184375,1.360517150749401,0.7260783969080179
-0.0048171875,1.368087826522347,0.7222775944044612
-0.0048159375,1.368087826522349,0.7260783969080188
-0.0048146875,1.371873164408822,0.7298791994115754
