#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-10-08 17:41:39.953

Channel 1 (V),Channel 2 (V)
-0.006400056683890248,-0.6346088993658273
-0.006743909657344078,-0.6384097018693821
-0.006743909657344391,-0.6384097018693855
-0.006743909657344391,-0.6384097018693855
-0.006743909657344391,-0.6384097018693855
-0.006743909657344391,-0.6384097018693855
-0.006743909657344391,-0.6422105043729404
-0.006743909657344391,-0.6422105043729438
-0.007087762630798378,-0.6422105043729438
-0.007087762630798534,-0.6422105043729438
-0.007087762630798534,-0.6422105043729438
-0.006743909657344391,-0.646011306876502
-0.006743909657344391,-0.646011306876502
-0.006743909657344391,-0.646011306876502
-0.006400056683890561,-0.646011306876502
-0.006743909657344391,-0.6498121093800602
-0.006743909657344391,-0.6498121093800602
-0.006400056683890404,-0.6498121093800602
-0.006743909657344235,-0.6498121093800602
-0.006743909657344391,-0.6498121093800602
-0.006743909657344391,-0.6536129118836185
-0.006743909657344391,-0.6536129118836185
-0.006743909657344391,-0.6536129118836185
-0.006743909657344391,-0.6536129118836185
-0.006743909657344391,-0.6536129118836185
-0.007087762630798378,-0.6574137143871749
-0.007087762630798534,-0.6574137143871767
-0.007087762630798534,-0.6574137143871767
-0.007087762630798534,-0.6574137143871767
-0.007087762630798534,-0.6574137143871767
-0.006743909657344547,-0.6612145168907332
-0.006743909657344391,-0.661214516890735
-0.006743909657344391,-0.661214516890735
-0.006743909657344391,-0.661214516890735
-0.006743909657344391,-0.661214516890735
-0.006743909657344391,-0.6650153193942914
-0.006743909657344391,-0.6650153193942931
-0.006743909657344391,-0.6650153193942931
-0.007087762630798378,-0.6688161218978496
-0.007087762630798534,-0.6688161218978513
-0.007087762630798534,-0.6688161218978513
-0.007087762630798534,-0.6688161218978513
-0.007087762630798534,-0.6688161218978513
-0.00743161560425252,-0.6688161218978513
-0.007431615604252676,-0.6726169244014062
-0.007087762630798534,-0.6726169244014096
-0.007087762630798534,-0.6726169244014096
-0.007087762630798534,-0.6726169244014096
-0.006743909657344547,-0.676417726904966
-0.006743909657344391,-0.6764177269049678
-0.006743909657344391,-0.6764177269049678
-0.006743909657344391,-0.6764177269049678
-0.006743909657344391,-0.6802185294085242
-0.007087762630798221,-0.680218529408526
-0.007087762630798534,-0.680218529408526
-0.007087762630798534,-0.680218529408526
-0.007087762630798534,-0.680218529408526
-0.007087762630798534,-0.6840193319120809
-0.007087762630798534,-0.6840193319120843
-0.00743161560425252,-0.6840193319120843
-0.007431615604252676,-0.6840193319120843
-0.007431615604252676,-0.6840193319120843
-0.007087762630798847,-0.6878201344156391
-0.007087762630798534,-0.6878201344156425
-0.007087762630798534,-0.6878201344156425
-0.007087762630798534,-0.6878201344156425
-0.007087762630798534,-0.6878201344156425
-0.007087762630798534,-0.6916209369192008
-0.006743909657344547,-0.6916209369192008
-0.007087762630798378,-0.6916209369192008
-0.007087762630798534,-0.6916209369192008
-0.007087762630798534,-0.6916209369192008
-0.007087762630798534,-0.6954217394227572
-0.007087762630798534,-0.695421739422759
-0.007087762630798534,-0.695421739422759
-0.007087762630798534,-0.695421739422759
-0.007431615604252676,-0.695421739422759
-0.007431615604252676,-0.6992225419263154
-0.007431615604252676,-0.6992225419263172
-0.007431615604252676,-0.6992225419263172
-0.007431615604252676,-0.6992225419263172
-0.00708776263079869,-0.6992225419263172
-0.007087762630798534,-0.6992225419263172
-0.007087762630798534,-0.6992225419263172
-0.007087762630798534,-0.7030233444298755
-0.007087762630798534,-0.7030233444298755
-0.007087762630798534,-0.7030233444298755
-0.007087762630798534,-0.7030233444298755
-0.007087762630798534,-0.7030233444298755
-0.007431615604252676,-0.7030233444298755
-0.007431615604252676,-0.7068241469334319
-0.007431615604252676,-0.7068241469334337
-0.007431615604252676,-0.7068241469334337
-0.007431615604252676,-0.7068241469334337
-0.007775468577706664,-0.7068241469334337
-0.007431615604252833,-0.7068241469334337
-0.007431615604252676,-0.7106249494369884
-0.007431615604252676,-0.7106249494369918
-0.007431615604252676,-0.7106249494369918
-0.00708776263079869,-0.7106249494369918
-0.007087762630798534,-0.7106249494369918
-0.007087762630798534,-0.7144257519405501
-0.007087762630798534,-0.7144257519405501
-0.007087762630798534,-0.7144257519405501
-0.00743161560425252,-0.7144257519405501
-0.007431615604252676,-0.7144257519405501
-0.007431615604252676,-0.7144257519405501
-0.007431615604252676,-0.7182265544441065
-0.007431615604252676,-0.7182265544441083
-0.007431615604252676,-0.7182265544441083
-0.007431615604252676,-0.7182265544441083
-0.007775468577706664,-0.7182265544441083
-0.00777546857770682,-0.7182265544441083
-0.00777546857770682,-0.7220273569476632
-0.007431615604252676,-0.7220273569476666
-0.007431615604252676,-0.7220273569476666
-0.007431615604252676,-0.7220273569476666
-0.007087762630798847,-0.7258281594512214
-0.007431615604252363,-0.7258281594512248
-0.007431615604252676,-0.7258281594512248
-0.007431615604252676,-0.7258281594512248
-0.007431615604252676,-0.7258281594512248
-0.007431615604252676,-0.7296289619547796
-0.007431615604252676,-0.729628961954783
-0.007775468577706664,-0.729628961954783
-0.00777546857770682,-0.729628961954783
-0.00743161560425299,-0.729628961954783
-0.00777546857770682,-0.729628961954783
-0.00777546857770682,-0.7334297644583395
-0.00777546857770682,-0.7334297644583413
-0.00777546857770682,-0.7334297644583413
-0.00777546857770682,-0.7334297644583413
-0.007431615604252833,-0.7334297644583413
-0.007431615604252676,-0.7372305669618977
-0.007431615604252676,-0.7372305669618995
-0.007431615604252676,-0.7372305669618995
-0.007431615604252676,-0.7372305669618995
-0.007431615604252676,-0.7372305669618995
-0.007775468577706664,-0.7372305669618995
-0.00777546857770682,-0.7410313694654542
-0.00777546857770682,-0.7410313694654577
-0.00777546857770682,-0.7410313694654577
-0.00777546857770682,-0.7410313694654577
-0.00777546857770682,-0.7448321719690125
-0.00777546857770682,-0.744832171969016
-0.008119321551160807,-0.744832171969016
-0.008119321551160963,-0.744832171969016
-0.007775468577707133,-0.7486329744725707
-0.00777546857770682,-0.7486329744725742
-0.00777546857770682,-0.7486329744725742
-0.007431615604252833,-0.7486329744725742
-0.007431615604252676,-0.7524337769761306
-0.007431615604252676,-0.7524337769761323
-0.007431615604252676,-0.7524337769761323
-0.007431615604252676,-0.7524337769761323
-0.007775468577706664,-0.7524337769761323
-0.00777546857770682,-0.7562345794796872
-0.00777546857770682,-0.7562345794796906
-0.00777546857770682,-0.7562345794796906
-0.00777546857770682,-0.7562345794796906
-0.00777546857770682,-0.7562345794796906
-0.008119321551160651,-0.7600353819832454
-0.008119321551160963,-0.7600353819832488
-0.008119321551160963,-0.7600353819832488
-0.008119321551160963,-0.7600353819832488
-0.008119321551160963,-0.7638361844868037
-0.00777546857770682,-0.7638361844868071
-0.00777546857770682,-0.7638361844868071
-0.00777546857770682,-0.7638361844868071
-0.00777546857770682,-0.7638361844868071
-0.00777546857770682,-0.7676369869903653
-0.00777546857770682,-0.7676369869903653
-0.00777546857770682,-0.7676369869903653
-0.00777546857770682,-0.7676369869903653
-0.008119321551160963,-0.7676369869903653
-0.008119321551160963,-0.7714377894939217
-0.008119321551160963,-0.7714377894939235
-0.008119321551160963,-0.7714377894939235
-0.008119321551160963,-0.7714377894939235
-0.008463174524615105,-0.7714377894939235
-0.008463174524615105,-0.77523859199748
-0.008463174524615105,-0.7752385919974818
-0.008119321551161275,-0.7752385919974818
-0.008119321551160963,-0.7752385919974818
-0.007775468577706976,-0.7790393945010382
-0.00777546857770682,-0.77903939450104
-0.00777546857770682,-0.77903939450104
-0.00777546857770682,-0.77903939450104
-0.00777546857770682,-0.77903939450104
-0.008119321551160807,-0.7828401970045964
-0.008119321551160963,-0.7828401970045982
-0.008119321551160963,-0.7828401970045982
-0.008119321551160963,-0.7828401970045982
-0.008119321551160963,-0.7828401970045982
-0.008119321551160963,-0.7866409995081547
-0.008119321551160963,-0.7866409995081565
-0.008463174524615105,-0.7866409995081565
-0.008463174524615105,-0.7866409995081565
-0.008463174524615105,-0.7904418020117129
-0.008463174524615105,-0.7904418020117147
-0.008119321551160963,-0.7904418020117147
-0.008119321551160963,-0.7904418020117147
-0.007775468577706976,-0.7942426045152712
-0.008119321551160651,-0.794242604515273
-0.008119321551160963,-0.794242604515273
-0.008119321551160963,-0.794242604515273
-0.008119321551160963,-0.794242604515273
-0.008119321551160963,-0.794242604515273
-0.008119321551160963,-0.7980434070188311
-0.008119321551160963,-0.7980434070188311
-0.008119321551160963,-0.7980434070188311
-0.008463174524614949,-0.7980434070188311
-0.008463174524615105,-0.8018442095223859
-0.008463174524615105,-0.8018442095223893
-0.008807027498069093,-0.8018442095223893
-0.008463174524615261,-0.8018442095223893
-0.008463174524615105,-0.8018442095223893
-0.008463174524615105,-0.8056450120259476
-0.008119321551161119,-0.8056450120259476
-0.008119321551160963,-0.8056450120259476
-0.008119321551160963,-0.8056450120259476
-0.008119321551160963,-0.8056450120259476
-0.008119321551160963,-0.8094458145295058
-0.008463174524614949,-0.8094458145295058
-0.008463174524615105,-0.8094458145295058
-0.008463174524615105,-0.8094458145295058
-0.008463174524615105,-0.813246617033064
-0.008463174524615105,-0.813246617033064
-0.008463174524615105,-0.813246617033064
-0.008463174524615105,-0.813246617033064
-0.008807027498069249,-0.813246617033064
-0.008807027498069249,-0.813246617033064
-0.008807027498069249,-0.8170474195366205
-0.008463174524615417,-0.8170474195366223
-0.008463174524615105,-0.8170474195366223
-0.008463174524615105,-0.8208482220401805
-0.008119321551161119,-0.8208482220401805
-0.008463174524614949,-0.8208482220401805
-0.008463174524615105,-0.8208482220401805
-0.008119321551160963,-0.8208482220401805
-0.008463174524614949,-0.8208482220401805
-0.008463174524615105,-0.824649024543737
-0.008463174524615105,-0.8246490245437388
-0.008463174524615105,-0.8246490245437388
-0.008463174524615105,-0.8246490245437388
-0.008463174524615105,-0.8284498270472952
-0.008807027498068937,-0.828449827047297
-0.008807027498069249,-0.828449827047297
-0.008807027498069249,-0.828449827047297
-0.008807027498069249,-0.8322506295508534
-0.008807027498069249,-0.8322506295508552
-0.008463174524615105,-0.8322506295508552
-0.008463174524615105,-0.8322506295508552
-0.008119321551161119,-0.8322506295508552
-0.008463174524614949,-0.8322506295508552
-0.008463174524615105,-0.83605143205441
-0.008119321551160963,-0.8360514320544135
-0.008463174524614949,-0.8360514320544135
-0.008463174524615105,-0.8360514320544135
-0.008463174524615105,-0.8360514320544135
-0.008463174524615105,-0.8360514320544135
-0.008807027498069093,-0.8398522345579699
-0.008807027498069249,-0.8398522345579716
-0.008807027498069249,-0.8398522345579716
-0.008807027498069249,-0.8398522345579716
-0.009150880471523392,-0.8398522345579716
-0.008807027498069405,-0.8436530370615281
-0.008807027498069249,-0.8436530370615298
-0.008807027498069249,-0.8436530370615298
-0.008463174524615105,-0.8436530370615298
-0.008463174524615105,-0.8436530370615298
-0.008463174524615105,-0.8436530370615298
-0.008463174524615105,-0.8474538395650847
-0.008463174524615105,-0.8474538395650881
-0.008807027498069093,-0.8474538395650881
-0.008807027498069249,-0.8512546420686445
-0.008807027498069249,-0.8512546420686463
-0.008807027498069249,-0.8512546420686463
-0.008807027498069249,-0.8512546420686463
-0.008807027498069249,-0.8512546420686463
-0.008807027498069249,-0.8512546420686463
-0.008807027498069249,-0.8512546420686463
-0.009150880471523392,-0.8550554445722045
-0.009150880471523392,-0.8550554445722045
-0.009150880471523392,-0.8550554445722045
-0.008807027498069562,-0.8550554445722045
-0.008807027498069249,-0.8550554445722045
-0.008463174524615261,-0.858856247075761
-0.008463174524615105,-0.8588562470757628
-0.008807027498068937,-0.8588562470757628
-0.008463174524615105,-0.8588562470757628
-0.008807027498069093,-0.8588562470757628
-0.008807027498069249,-0.8626570495793192
-0.008807027498069249,-0.862657049579321
-0.008807027498069249,-0.862657049579321
-0.008807027498069249,-0.862657049579321
-0.008807027498069249,-0.862657049579321
-0.009150880471523236,-0.862657049579321
-0.009150880471523392,-0.8664578520828758
-0.009494733444977536,-0.8664578520828793
-0.009150880471523548,-0.8664578520828793
-0.009150880471523392,-0.8664578520828793
-0.008807027498069562,-0.870258654586434
-0.008807027498069249,-0.8702586545864375
-0.008807027498069249,-0.8702586545864375
-0.008807027498069249,-0.8702586545864375
-0.008807027498069249,-0.8740594570899922
-0.008807027498069249,-0.8740594570899957
-0.008807027498069249,-0.8740594570899957
-0.008807027498069249,-0.8740594570899957
-0.009150880471523236,-0.8740594570899957
-0.009150880471523392,-0.8778602595935505
-0.009150880471523392,-0.877860259593554
-0.009150880471523392,-0.877860259593554
-0.009150880471523392,-0.877860259593554
-0.009150880471523392,-0.877860259593554
-0.009494733444977536,-0.877860259593554
-0.009150880471523548,-0.877860259593554
-0.009150880471523392,-0.8816610620971104
-0.009150880471523392,-0.8816610620971121
-0.009150880471523392,-0.8854618646006703
-0.008807027498069405,-0.8854618646006703
-0.008807027498069249,-0.8854618646006703
-0.008807027498069249,-0.8854618646006703
-0.008807027498069249,-0.8854618646006703
-0.008807027498069249,-0.8892626671042286
-0.008807027498069249,-0.8892626671042286
-0.009150880471523236,-0.8892626671042286
-0.009150880471523392,-0.8892626671042286
-0.009150880471523392,-0.8892626671042286
-0.009150880471523392,-0.893063469607785
-0.009150880471523392,-0.8930634696077868
-0.009494733444977223,-0.8930634696077868
-0.009494733444977536,-0.8930634696077868
-0.009494733444977536,-0.8930634696077868
-0.009494733444977536,-0.8968642721113433
-0.009150880471523704,-0.8968642721113451
-0.009150880471523392,-0.8968642721113451
-0.009150880471523392,-0.8968642721113451
-0.008807027498069405,-0.8968642721113451
-0.009150880471523236,-0.9006650746149015
-0.008807027498069562,-0.9006650746149033
-0.009150880471523392,-0.9006650746149033
-0.009150880471523392,-0.9006650746149033
-0.009150880471523392,-0.9006650746149033
-0.009150880471523392,-0.9044658771184581
-0.009494733444977536,-0.9044658771184615
-0.009494733444977536,-0.9044658771184615
-0.009494733444977536,-0.9044658771184615
-0.009494733444977536,-0.9082666796220163
-0.009838586418431678,-0.9082666796220198
-0.009838586418431678,-0.9082666796220198
-0.009494733444977692,-0.9082666796220198
-0.009494733444977536,-0.9082666796220198
-0.009494733444977536,-0.912067482125578
-0.009150880471523392,-0.912067482125578
-0.009150880471523392,-0.912067482125578
-0.009150880471523392,-0.912067482125578
-0.008807027498069562,-0.9158682846291327
-0.009150880471523392,-0.9158682846291362
-0.009150880471523392,-0.9158682846291362
-0.00949473344497738,-0.9158682846291362
-0.009494733444977536,-0.9158682846291362
-0.009494733444977536,-0.9196690871326945
-0.009494733444977536,-0.9196690871326945
-0.009494733444977536,-0.9196690871326945
-0.009494733444977536,-0.9196690871326945
-0.009838586418431366,-0.9196690871326945
-0.009838586418431678,-0.9196690871326945
-0.009494733444977692,-0.9234698896362509
-0.009494733444977536,-0.9234698896362526
-0.009494733444977536,-0.9234698896362526
-0.009150880471523392,-0.9234698896362526
-0.009150880471523392,-0.9234698896362526
-0.009150880471523392,-0.9272706921398092
-0.009150880471523392,-0.9272706921398109
-0.009494733444977536,-0.9272706921398109
-0.009494733444977536,-0.9272706921398109
-0.009494733444977536,-0.9272706921398109
-0.009494733444977536,-0.9310714946433657
-0.009494733444977536,-0.9310714946433691
-0.009494733444977536,-0.9310714946433691
-0.009494733444977536,-0.9348722971469255
-0.009838586418431522,-0.9348722971469273
-0.009838586418431678,-0.9348722971469273
-0.009838586418431678,-0.9348722971469273
-0.009838586418431678,-0.9348722971469273
-0.009838586418431678,-0.9386730996504838
-0.009494733444977848,-0.9386730996504856
-0.009494733444977536,-0.9386730996504856
-0.009494733444977536,-0.9386730996504856
-0.009494733444977536,-0.9386730996504856
-0.009494733444977536,-0.9386730996504856
-0.009494733444977536,-0.9424739021540438
-0.009494733444977536,-0.9424739021540438
-0.009494733444977536,-0.9424739021540438
-0.009494733444977536,-0.9424739021540438
-0.009838586418431678,-0.946274704657602
-0.009838586418431678,-0.946274704657602
-0.009838586418431678,-0.946274704657602
-0.009838586418431678,-0.946274704657602
-0.01018243939188551,-0.946274704657602
-0.01018243939188582,-0.9500755071611603
-0.009838586418431834,-0.9500755071611603
-0.009838586418431678,-0.9500755071611603
-0.009838586418431678,-0.9500755071611603
-0.009494733444977536,-0.9538763096647185
-0.009494733444977536,-0.9538763096647185
-0.009494733444977536,-0.9538763096647185
-0.009494733444977536,-0.9538763096647185
-0.009494733444977536,-0.9576771121682733
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9614779146718332
-0.009838586418431678,-0.961477914671835
-0.01018243939188551,-0.961477914671835
-0.01018243939188582,-0.961477914671835
-0.01018243939188582,-0.9652787171753914
-0.009838586418431834,-0.9652787171753932
-0.009838586418431678,-0.9652787171753932
-0.009838586418431678,-0.9652787171753932
-0.009494733444977692,-0.9652787171753932
-0.009838586418431522,-0.9652787171753932
-0.009838586418431678,-0.9690795196789497
-0.009494733444977848,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9728803221825062
-0.009838586418431678,-0.9728803221825096
-0.01018243939188567,-0.976681124686066
-0.01018243939188582,-0.9766811246860678
-0.01052629236533965,-0.9766811246860678
-0.01052629236533996,-0.9766811246860678
-0.01018243939188598,-0.9766811246860678
-0.01018243939188582,-0.9766811246860678
-0.01018243939188582,-0.9804819271896227
-0.009838586418431678,-0.9804819271896261
-0.009838586418431678,-0.9804819271896261
-0.009838586418431678,-0.9804819271896261
-0.009838586418431678,-0.9804819271896261
-0.009838586418431678,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9842827296931825
-0.01018243939188582,-0.9842827296931843
-0.01018243939188582,-0.9880835321967391
-0.01018243939188582,-0.9880835321967425
-0.01018243939188582,-0.9880835321967425
-0.01018243939188582,-0.9880835321967425
-0.01052629236533965,-0.9880835321967425
-0.01052629236533996,-0.9918843347002974
-0.01018243939188582,-0.9918843347003008
-0.01018243939188582,-0.9918843347003008
-0.01018243939188582,-0.9918843347003008
-0.009838586418431678,-0.9918843347003008
-0.009838586418431678,-0.995685137203859
-0.01018243939188567,-0.995685137203859
-0.009838586418431834,-0.995685137203859
-0.009838586418431678,-0.995685137203859
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-1.003286742210974
-0.01018243939188582,-1.003286742210975
-0.01052629236533981,-1.003286742210975
-0.01052629236533996,-1.003286742210975
-0.01052629236533996,-1.003286742210975
-0.01018243939188598,-1.003286742210975
-0.01018243939188582,-1.003286742210975
-0.01018243939188582,-1.003286742210975
-0.009838586418431678,-1.003286742210975
-0.01018243939188567,-1.003286742210975
-0.01018243939188582,-1.003286742210975
-0.00983858641843199,-0.9994859397074207
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.9994859397074173
-0.01018243939188582,-0.995685137203859
-0.01018243939188582,-0.995685137203859
-0.01018243939188582,-0.995685137203859
-0.01052629236533981,-0.9918843347003026
-0.01052629236533996,-0.9918843347003008
-0.01052629236533996,-0.9918843347003008
-0.01018243939188598,-0.9918843347003008
-0.01018243939188582,-0.9918843347003008
-0.00983858641843199,-0.9918843347003008
-0.009838586418431678,-0.9880835321967425
-0.009838586418431678,-0.9880835321967425
-0.009838586418431678,-0.9880835321967425
-0.009838586418431678,-0.9880835321967425
-0.009838586418431678,-0.9880835321967425
-0.009838586418431678,-0.9842827296931861
-0.01018243939188567,-0.9842827296931843
-0.01018243939188582,-0.9842827296931843
-0.009838586418431678,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9804819271896261
-0.01018243939188582,-0.9766811246860696
-0.009838586418431834,-0.9766811246860678
-0.009838586418431678,-0.9766811246860678
-0.009838586418431678,-0.9728803221825096
-0.009838586418431678,-0.976681124686066
-0.009838586418431678,-0.9728803221825114
-0.009494733444977848,-0.9728803221825096
-0.009838586418431366,-0.9690795196789549
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9690795196789515
-0.009838586418431678,-0.9652787171753949
-0.01018243939188567,-0.9652787171753932
-0.01018243939188582,-0.9652787171753932
-0.01018243939188582,-0.9652787171753932
-0.009838586418431834,-0.9652787171753932
-0.009838586418431678,-0.9652787171753932
-0.009838586418431678,-0.9614779146718384
-0.009494733444977536,-0.961477914671835
-0.009494733444977536,-0.961477914671835
-0.009494733444977536,-0.961477914671835
-0.009494733444977536,-0.961477914671835
-0.009838586418431366,-0.9576771121682802
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9576771121682768
-0.009838586418431678,-0.9538763096647219
-0.009838586418431678,-0.9538763096647185
-0.009838586418431678,-0.9538763096647185
-0.01018243939188567,-0.9538763096647185
