#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 15:49:37.533
#Sample rate: 400Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 500 uV
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 ¡Æ
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-12.8390625,-0.2462298242943643,0.2690732916539417
-12.8365625,-0.2424660925546239,0.2690732916539417
-12.8340625,-0.23870236081488,0.2690732916539417
-12.8315625,-0.2349386290751378,0.2690732916539417
-12.8290625,-0.2311748973353957,0.2690732916539417
-12.8265625,-0.2274111655956518,0.2690732916539417
-12.8240625,-0.2236474338559113,0.2690732916539417
-12.8215625,-0.2198837021161692,0.2690732916539417
-12.8190625,-0.2161199703764287,0.2690732916539417
-12.8165625,-0.2085925068969409,0.2690732916539417
-12.8140625,-0.2048287751572005,0.2690732916539417
-12.8115625,-0.2010650434174583,0.2690732916539417
-12.8090625,-0.1973013116777179,0.2690732916539417
-12.8065625,-0.1973013116777162,0.2728513851145313
-12.8040625,-0.193537579937974,0.2728513851145313
-12.8015625,-0.193537579937974,0.2728513851145313
-12.7990625,-0.1935375799379723,0.2728513851145313
-12.7965625,-0.1897738481982318,0.2728513851145313
-12.7940625,-0.1897738481982318,0.2728513851145313
-12.7915625,-0.1897738481982318,0.2728513851145313
-12.7890625,-0.1897738481982318,0.2728513851145313
-12.7865625,-0.1897738481982318,0.2728513851145313
-12.7840625,-0.1897738481982318,0.2728513851145313
-12.7815625,-0.1897738481982318,0.2728513851145313
-12.7790625,-0.1897738481982318,0.2728513851145313
-12.7765625,-0.1897738481982318,0.2728513851145313
-12.7740625,-0.1897738481982318,0.2728513851145313
-12.7715625,-0.1860101164584897,0.2728513851145313
-12.7690625,-0.1860101164584897,0.2728513851145313
-12.7665625,-0.1860101164584897,0.2728513851145313
-12.7640625,-0.1822463847187475,0.2728513851145313
-12.7615625,-0.1822463847187475,0.2728513851145313
-12.7590625,-0.1784826529790053,0.2728513851145313
-12.7565625,-0.1747189212392649,0.2728513851145313
-12.7540625,-0.1709551894995193,0.2728513851145313
-12.7515625,-0.1671914577597788,0.2728513851145313
-12.7490625,-0.1634277260200367,0.2728513851145313
-12.7465625,-0.1596639942802962,0.2728513851145313
-12.7440625,-0.1559002625405523,0.2728513851145313
-12.7415625,-0.1521365308008102,0.2728513851145313
-12.7390625,-0.148372799061068,0.2728513851145313
-12.7365625,-0.1446090673213241,0.2728513851145313
-12.7340625,-0.1408453355815837,0.2728513851145313
-12.7315625,-0.1370816038418415,0.2728513851145313
-12.7290625,-0.1333178721021011,0.2728513851145313
-12.7265625,-0.1333178721020993,0.2728513851145313
-12.7240625,-0.1295541403623572,0.2728513851145313
-12.7215625,-0.1295541403623572,0.2728513851145313
-12.7190625,-0.1295541403623572,0.2728513851145313
-12.7165625,-0.1295541403623572,0.2728513851145313
-12.7140625,-0.1295541403623572,0.2728513851145313
-12.7115625,-0.1333178721020976,0.2728513851145313
-12.7090625,-0.1370816038418415,0.2728513851145313
-12.7065625,-0.1408453355815837,0.2728513851145313
-12.7040625,-0.1446090673213258,0.2728513851145313
-12.7015625,-0.1483727990610714,0.2728513851145313
-12.6990625,-0.1559002625405523,0.2728513851145313
-12.6965625,-0.1634277260200367,0.2728513851145313
-12.6940625,-0.1709551894995176,0.2728513851145313
-12.6915625,-0.1784826529790088,0.2728513851145313
-12.6890625,-0.1860101164584897,0.2728513851145313
-12.6865625,-0.1973013116777162,0.2728513851145313
-12.6840625,-0.2048287751571971,0.2728513851145313
-12.6815625,-0.216119970376427,0.2728513851145313
-12.6790625,-0.2236474338559113,0.2728513851145313
-12.6765625,-0.2311748973353957,0.2728513851145313
-12.6740625,-0.2387023608148851,0.2728513851145313
-12.6715625,-0.2499935560341065,0.2728513851145313
-12.6690625,-0.2575210195135909,0.2728513851145313
-12.6665625,-0.2612847512533313,0.2728513851145313
-12.6640625,-0.2688122147328173,0.2728513851145313
-12.6615625,-0.2725759464725595,0.2728513851145313
-12.6590625,-0.2763396782123017,0.2728513851145313
-12.6565625,-0.2801034099520455,0.2728513851145313
-12.6540625,-0.283867141691786,0.2728513851145313
-12.6515625,-0.2876308734315282,0.2728513851145313
-12.6490625,-0.2876308734315282,0.2728513851145313
-12.6465625,-0.2913946051712703,0.2728513851145313
-12.6440625,-0.2913946051712703,0.2728513851145313
-12.6415625,-0.2913946051712703,0.2728513851145313
-12.6390625,-0.2913946051712703,0.2728513851145313
-12.6365625,-0.2913946051712703,0.2728513851145313
-12.6340625,-0.2913946051712703,0.2728513851145313
-12.6315625,-0.2913946051712703,0.2728513851145313
-12.6290625,-0.2913946051712703,0.2728513851145313
-12.6265625,-0.2913946051712703,0.2728513851145313
-12.6240625,-0.2913946051712703,0.2728513851145313
-12.6215625,-0.2913946051712703,0.2728513851145313
-12.6190625,-0.2951583369110125,0.2728513851145313
-12.6165625,-0.2951583369110125,0.2728513851145313
-12.6140625,-0.2951583369110125,0.2728513851145313
-12.6115625,-0.2951583369110125,0.2728513851145313
