,Power_V_list,Oscillo1_list,Oscillo2_list
0,0.0,-0.016819548611346324,-0.03188319082803481
1,0.05,-0.013044515084619845,0.00227070148438957
2,0.1,-0.013044515084619845,-0.00911392928641852
3,0.15,-0.024369615664799227,-0.005319052362815824
4,0.2,-0.0054944480311668875,-0.02429343698082942
5,0.25,-0.009269481557893366,-0.03188319082803481
6,0.3,-0.020594582138072748,-0.00911392928641852
7,0.35000000000000003,0.005830652549012549,-0.016703683133624025
8,0.4,0.005830652549012549,-0.016703683133624025
9,0.44999999999999996,-0.031919682718252185,-0.005319052362815824
10,0.5,0.0020556190222860704,-0.03188319082803481
11,0.55,-0.0017194145044404086,-0.012908806210021329
12,0.6,-0.0017194145044404086,-0.02429343698082942
13,0.65,-0.009269481557893366,-0.012908806210021329
14,0.7000000000000001,-0.009269481557893366,-0.016703683133624025
15,0.75,0.0020556190222860704,-0.005319052362815824
16,0.8,0.0020556190222860704,-0.005319052362815824
17,0.8500000000000001,-0.0054944480311668875,-0.012908806210021329
18,0.8999999999999999,0.0020556190222860704,-0.02429343698082942
19,0.95,-0.0017194145044404086,-0.005319052362815824
20,1.0,-0.020594582138072748,-0.00911392928641852
21,1.05,-0.016819548611346324,-0.005319052362815824
22,1.1,-0.0017194145044404086,-0.02429343698082942
23,1.1500000000000001,0.005830652549012549,-0.005319052362815824
24,1.2,-0.016819548611346324,-0.020498560057226722
25,1.25,0.009605686075739028,-0.012908806210021329
26,1.3,-0.020594582138072748,-0.02429343698082942
27,1.35,-0.0017194145044404086,-0.020498560057226722
28,1.4000000000000001,-0.028144649191525706,-0.00911392928641852
29,1.45,0.017155753129191986,-0.016703683133624025
30,1.5,-0.0017194145044404086,-0.012908806210021329
31,1.55,0.005830652549012549,-0.005319052362815824
32,1.6,0.009605686075739028,-0.00911392928641852
33,1.6500000000000001,-0.009269481557893366,-0.02429343698082942
34,1.7000000000000002,-0.009269481557893366,-0.00911392928641852
35,1.75,0.017155753129191986,-0.03188319082803481
36,1.7999999999999998,0.02470582018264489,-0.02429343698082942
37,1.85,0.020930786655918465,-0.016703683133624025
38,1.9,-0.0054944480311668875,0.00227070148438957
39,1.9500000000000002,0.013380719602465507,-0.005319052362815824
40,2.0,0.013380719602465507,-0.028088313904432116
41,2.05,0.020930786655918465,-0.016703683133624025
42,2.1,0.009605686075739028,-0.016703683133624025
43,2.15,0.0020556190222860704,-0.016703683133624025
44,2.2,0.013380719602465507,-0.020498560057226722
45,2.25,0.020930786655918465,-0.00911392928641852
46,2.3000000000000003,0.03225588723609785,0.00227070148438957
47,2.3499999999999996,0.005830652549012549,-0.02429343698082942
48,2.4,0.005830652549012549,-0.016703683133624025
49,2.45,0.017155753129191986,-0.00911392928641852
50,2.5,0.009605686075739028,0.006065578407992267
51,2.55,0.020930786655918465,-0.00911392928641852
52,2.6,-0.0017194145044404086,-0.02429343698082942
53,2.6500000000000004,0.017155753129191986,-0.043267821598843015
54,2.7,0.028480853709371368,-0.005319052362815824
55,2.75,0.02470582018264489,-0.012908806210021329
56,2.8000000000000003,0.013380719602465507,-0.020498560057226722
57,2.8499999999999996,0.02470582018264489,-0.0015241754392131268
58,2.9,0.009605686075739028,-0.02429343698082942
59,2.9499999999999997,0.017155753129191986,-0.016703683133624025
60,3.0,0.03225588723609785,-0.028088313904432116
61,3.05,0.017155753129191986,-0.020498560057226722
62,3.1,0.028480853709371368,-0.02429343698082942
63,3.15,0.02470582018264489,-0.028088313904432116
64,3.2,0.028480853709371368,-0.028088313904432116
65,3.25,0.03225588723609785,-0.028088313904432116
66,3.3000000000000003,0.013380719602465507,-0.03188319082803481
67,3.35,0.028480853709371368,0.006065578407992267
68,3.4000000000000004,0.013380719602465507,-0.03188319082803481
69,3.4499999999999997,0.017155753129191986,-0.016703683133624025
70,3.5,0.009605686075739028,-0.02429343698082942
71,3.55,0.039805954289550805,-0.016703683133624025
72,3.5999999999999996,0.036030920762824326,-0.020498560057226722
73,3.65,0.02470582018264489,-0.005319052362815824
74,3.7,0.028480853709371368,-0.02429343698082942
75,3.75,0.04358098781627728,-0.028088313904432116
76,3.8,0.04358098781627728,-0.02429343698082942
77,3.85,0.03225588723609785,-0.0015241754392131268
78,3.9000000000000004,0.020930786655918465,-0.0015241754392131268
79,3.95,0.02470582018264489,-0.00911392928641852
80,4.0,0.028480853709371368,-0.005319052362815824
81,4.050000000000001,0.036030920762824326,-0.012908806210021329
82,4.1,0.036030920762824326,-0.005319052362815824
83,4.1499999999999995,0.020930786655918465,-0.016703683133624025
84,4.2,0.020930786655918465,-0.020498560057226722
85,4.25,0.0586811219231832,-0.020498560057226722
86,4.3,0.02470582018264489,-0.020498560057226722
87,4.35,0.028480853709371368,-0.005319052362815824
88,4.4,0.03225588723609785,-0.0015241754392131268
89,4.45,0.036030920762824326,-0.016703683133624025
90,4.5,0.039805954289550805,-0.020498560057226722
91,4.55,0.04358098781627728,-0.02429343698082942
92,4.6000000000000005,0.04735602134300376,0.00227070148438957
93,4.65,0.028480853709371368,-0.012908806210021329
94,4.699999999999999,0.017155753129191986,-0.012908806210021329
95,4.75,0.036030920762824326,-0.005319052362815824
96,4.8,0.05113105486973024,-0.012908806210021329
97,4.85,0.04735602134300376,-0.0015241754392131268
98,4.9,0.03225588723609785,-0.005319052362815824
99,4.95,0.02470582018264489,-0.00911392928641852
100,5.0,0.03225588723609785,-0.00911392928641852
