,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,capacitance
33,6.6e-06,-1.296790045555599,2.4820491535519196,5000,5,220,1e-07
34,6.8e-06,-1.266507342463804,2.489650758559036,5000,5,220,1e-07
35,7e-06,-1.2475806530314324,2.493451561062595,5000,5,220,1e-07
36,7.2e-06,-1.2248686257125863,2.4972523635661528,5000,5,220,1e-07
37,7.4e-06,-1.20215659839374,2.508654771076827,5000,5,220,1e-07
38,7.6e-06,-1.1794445710748938,2.512455573580386,5000,5,220,1e-07
39,7.8e-06,-1.1567325437560476,2.5200571785875026,5000,5,220,1e-07
40,8e-06,-1.1340205164372015,2.5276587835946183,5000,5,220,1e-07
41,8.2e-06,-1.1150938270048298,2.535260388601735,5000,5,220,1e-07
42,8.4e-06,-1.0923817996859837,2.5428619936088515,5000,5,220,1e-07
43,8.6e-06,-1.0734551102536118,2.554264401119526,5000,5,220,1e-07
44,8.8e-06,-1.0469577450482914,2.554264401119526,5000,5,220,1e-07
45,9e-06,-1.0242457177294453,2.5618660061266425,5000,5,220,1e-07
46,9.2e-06,-0.9939630146376504,2.569467611133759,5000,5,220,1e-07
47,9.4e-06,-0.9712509873188042,2.5770692161408757,5000,5,220,1e-07
48,9.6e-06,-0.9447536221134837,2.5808700186444336,5000,5,220,1e-07
49,9.8e-06,-0.9220415947946375,2.5846708211479923,5000,5,220,1e-07
50,1e-05,-0.8955442295893171,2.58847162365155,5000,5,220,1e-07
51,1.02e-05,-0.872832202270471,2.6036748336657833,5000,5,220,1e-07
52,1.04e-05,-0.8539055128380991,2.6036748336657833,5000,5,220,1e-07
53,1.06e-05,-0.831193485519253,2.607475636169341,5000,5,220,1e-07
54,1.08e-05,-0.8084814582004068,2.6112764386729,5000,5,220,1e-07
55,1.1e-05,-0.7819840929950863,2.6188780436800165,5000,5,220,1e-07
56,1.12e-05,-0.7554867277897659,2.6226788461835744,5000,5,220,1e-07
57,1.14e-05,-0.736560038357394,2.6264796486871322,5000,5,220,1e-07
58,1.16e-05,-0.7100626731520736,2.6264796486871322,5000,5,220,1e-07
59,1.18e-05,-0.6873506458332275,2.6378820561978076,5000,5,220,1e-07
60,1.2e-05,-0.6608532806279069,2.645483661204924,5000,5,220,1e-07
61,1.22e-05,-0.6381412533090608,2.645483661204924,5000,5,220,1e-07
62,1.24e-05,-0.6229999017631633,2.65308526621204,5000,5,220,1e-07
63,1.26e-05,-0.6002878744443172,2.6568860687155986,5000,5,220,1e-07
64,1.28e-05,-0.577575847125471,2.6568860687155986,5000,5,220,1e-07
65,1.3e-05,-0.5510784819201505,2.6606868712191565,5000,5,220,1e-07
66,1.32e-05,-0.5283664546013044,2.6606868712191565,5000,5,220,1e-07
67,1.34e-05,-0.5094397651689326,2.672089278729831,5000,5,220,1e-07
68,1.36e-05,-0.48294239996361216,2.672089278729831,5000,5,220,1e-07
69,1.38e-05,-0.460230372644766,2.6758900812333897,5000,5,220,1e-07
70,1.4e-05,-0.42994766955297115,2.6796908837369475,5000,5,220,1e-07
71,1.42e-05,-0.4034503043476506,2.687292488744064,5000,5,220,1e-07
72,1.44e-05,-0.37695293914233013,2.687292488744064,5000,5,220,1e-07
73,1.46e-05,-0.354240911823484,2.687292488744064,5000,5,220,1e-07
74,1.48e-05,-0.3277435466181635,2.687292488744064,5000,5,220,1e-07
75,1.5e-05,-0.3050315192993174,2.6948940937511807,5000,5,220,1e-07
76,1.52e-05,-0.2823194919804712,2.6948940937511807,5000,5,220,1e-07
77,1.54e-05,-0.26339280254809944,2.6948940937511807,5000,5,220,1e-07
78,1.56e-05,-0.24068077522925327,2.7024956987582973,5000,5,220,1e-07
79,1.58e-05,-0.21796874791040713,2.706296501261855,5000,5,220,1e-07
80,1.6e-05,-0.19147138270508662,2.7138981062689718,5000,5,220,1e-07
81,1.62e-05,-0.16497401749976615,2.7138981062689718,5000,5,220,1e-07
82,1.64e-05,-0.13847665229444564,2.7138981062689718,5000,5,220,1e-07
83,1.66e-05,-0.11954996286207385,2.7214997112760884,5000,5,220,1e-07
84,1.68e-05,-0.0968379355432277,2.7176989087725305,5000,5,220,1e-07
85,1.7e-05,-0.07034057033790721,2.7214997112760884,5000,5,220,1e-07
86,1.72e-05,-0.0438432051325867,2.7214997112760884,5000,5,220,1e-07
87,1.74e-05,-0.017345839927266203,2.7176989087725305,5000,5,220,1e-07
88,1.76e-05,0.00536618739157994,2.7214997112760884,5000,5,220,1e-07
89,1.78e-05,0.024292876823951724,2.725300513779646,5000,5,220,1e-07
90,1.8e-05,0.05457557991574658,2.732902118786763,5000,5,220,1e-07
91,1.82e-05,0.07350226934811838,2.7367029212903216,5000,5,220,1e-07
92,1.84e-05,0.09621429666696452,2.729101316283205,5000,5,220,1e-07
93,1.86e-05,0.12271166187228501,2.7405037237938794,5000,5,220,1e-07
94,1.88e-05,0.14920902707760553,2.7405037237938794,5000,5,220,1e-07
95,1.9e-05,0.17192105439645167,2.7405037237938794,5000,5,220,1e-07
96,1.92e-05,0.1946330817152978,2.7405037237938794,5000,5,220,1e-07
97,1.94e-05,0.2211304469206183,2.7405037237938794,5000,5,220,1e-07
98,1.96e-05,0.2476278121259388,2.7405037237938794,5000,5,220,1e-07
99,1.98e-05,0.2741251773312593,2.7367029212903216,5000,5,220,1e-07
100,2e-05,0.30062254253657983,2.7443045262974373,5000,5,220,1e-07
101,2.02e-05,0.3195492319689516,2.7443045262974373,5000,5,220,1e-07
102,2.04e-05,0.3422612592877977,2.7405037237938794,5000,5,220,1e-07
103,2.06e-05,0.36497328660664385,2.7443045262974373,5000,5,220,1e-07
104,2.08e-05,0.38768531392549,2.748105328800996,5000,5,220,1e-07
105,2.1e-05,0.4141826791308105,2.7443045262974373,5000,5,220,1e-07
106,2.12e-05,0.43310936856318233,2.7405037237938794,5000,5,220,1e-07
107,2.14e-05,0.46339207165497714,2.7405037237938794,5000,5,220,1e-07
108,2.16e-05,0.4861040989738233,2.7367029212903216,5000,5,220,1e-07
109,2.18e-05,0.5088161262926695,2.7367029212903216,5000,5,220,1e-07
110,2.2e-05,0.5315281536115156,2.7367029212903216,5000,5,220,1e-07
111,2.22e-05,0.5618108567033104,2.7367029212903216,5000,5,220,1e-07
112,2.24e-05,0.5845228840221566,2.7367029212903216,5000,5,220,1e-07
113,2.26e-05,0.6072349113410027,2.732902118786763,5000,5,220,1e-07
114,2.28e-05,0.6337322765463232,2.7367029212903216,5000,5,220,1e-07
115,2.3e-05,0.6602296417516438,2.7367029212903216,5000,5,220,1e-07
116,2.32e-05,0.6829416690704899,2.732902118786763,5000,5,220,1e-07
117,2.34e-05,0.7018683585028617,2.732902118786763,5000,5,220,1e-07
118,2.36e-05,0.7207950479352334,2.729101316283205,5000,5,220,1e-07
119,2.38e-05,0.747292413140554,2.725300513779646,5000,5,220,1e-07
120,2.4e-05,0.7775751162323488,2.7214997112760884,5000,5,220,1e-07
121,2.42e-05,0.8002871435511949,2.7214997112760884,5000,5,220,1e-07
122,2.44e-05,0.8192138329835668,2.7214997112760884,5000,5,220,1e-07
123,2.46e-05,0.8494965360753616,2.7138981062689718,5000,5,220,1e-07
124,2.48e-05,0.8684232255077334,2.710097303765414,5000,5,220,1e-07
125,2.5e-05,0.8949205907130539,2.7176989087725305,5000,5,220,1e-07
126,2.52e-05,0.9214179559183744,2.710097303765414,5000,5,220,1e-07
127,2.54e-05,0.9441299832372205,2.706296501261855,5000,5,220,1e-07
128,2.56e-05,0.9706273484425411,2.7024956987582973,5000,5,220,1e-07
129,2.58e-05,0.9895540378749128,2.6986948962547386,5000,5,220,1e-07
130,2.6e-05,1.0084807273072847,2.6948940937511807,5000,5,220,1e-07
131,2.62e-05,1.0387634303990794,2.691093291247623,5000,5,220,1e-07
132,2.64e-05,1.0652607956044,2.691093291247623,5000,5,220,1e-07
133,2.66e-05,1.0841874850367716,2.6834916862405063,5000,5,220,1e-07
134,2.68e-05,1.1031141744691435,2.6796908837369475,5000,5,220,1e-07
135,2.7e-05,1.1333968775609384,2.6796908837369475,5000,5,220,1e-07
136,2.72e-05,1.1561089048797846,2.672089278729831,5000,5,220,1e-07
137,2.74e-05,1.1750355943121562,2.6758900812333897,5000,5,220,1e-07
138,2.76e-05,1.1977476216310023,2.672089278729831,5000,5,220,1e-07
139,2.78e-05,1.224244986836323,2.664487673722715,5000,5,220,1e-07
140,2.8e-05,1.2431716762686948,2.664487673722715,5000,5,220,1e-07
141,2.82e-05,1.2734543793604896,2.6606868712191565,5000,5,220,1e-07
142,2.84e-05,1.2885957309063871,2.65308526621204,5000,5,220,1e-07
143,2.86e-05,1.3113077582252333,2.649284463708482,5000,5,220,1e-07
144,2.88e-05,1.330234447657605,2.649284463708482,5000,5,220,1e-07
145,2.9e-05,1.3567318128629255,2.65308526621204,5000,5,220,1e-07
146,2.92e-05,1.3794438401817717,2.645483661204924,5000,5,220,1e-07
147,2.94e-05,1.405941205387092,2.6416828587013654,5000,5,220,1e-07
148,2.96e-05,1.4286532327059382,2.634081253694249,5000,5,220,1e-07
149,2.98e-05,1.4551505979112587,2.630280451190691,5000,5,220,1e-07
150,3e-05,1.4740772873436305,2.630280451190691,5000,5,220,1e-07
151,3.02e-05,1.500574652548951,2.6226788461835744,5000,5,220,1e-07
152,3.04e-05,1.523286679867797,2.615077241176458,5000,5,220,1e-07
153,3.06e-05,1.5497840450731177,2.6112764386729,5000,5,220,1e-07
154,3.08e-05,1.5687107345054894,2.6112764386729,5000,5,220,1e-07
155,3.1e-05,1.5914227618243355,2.5998740311622246,5000,5,220,1e-07
156,3.12e-05,1.6141347891431816,2.592272426155109,5000,5,220,1e-07
157,3.14e-05,1.6368468164620278,2.5846708211479923,5000,5,220,1e-07
158,3.16e-05,1.6557735058943996,2.5808700186444336,5000,5,220,1e-07
159,3.18e-05,1.68227087109972,2.573268413637318,5000,5,220,1e-07
160,3.2e-05,1.7049828984185664,2.5618660061266425,5000,5,220,1e-07
161,3.22e-05,1.723909587850938,2.5580652036230846,5000,5,220,1e-07
162,3.24e-05,1.7466216151697842,2.554264401119526,5000,5,220,1e-07
163,3.26e-05,1.7731189803751048,2.54666279611241,5000,5,220,1e-07
164,3.28e-05,1.7882603319210022,2.5428619936088515,5000,5,220,1e-07
165,3.3e-05,1.8147576971263226,2.531459586098177,5000,5,220,1e-07
166,3.32e-05,1.8374697244451688,2.5276587835946183,5000,5,220,1e-07
167,3.34e-05,1.860181751764015,2.5200571785875026,5000,5,220,1e-07
168,3.36e-05,1.882893779082861,2.508654771076827,5000,5,220,1e-07
169,3.38e-05,1.901820468515233,2.5048539685732694,5000,5,220,1e-07
170,3.4e-05,1.9283178337205533,2.4972523635661528,5000,5,220,1e-07
171,3.42e-05,1.9472445231529252,2.493451561062595,5000,5,220,1e-07
172,3.44e-05,1.9737418883582456,2.4858499560554783,5000,5,220,1e-07
173,3.46e-05,1.9888832399041432,2.470646746041245,5000,5,220,1e-07
174,3.48e-05,2.0078099293365153,2.4668459435376873,5000,5,220,1e-07
175,3.5e-05,2.0305219566553614,2.455443536027012,5000,5,220,1e-07
176,3.52e-05,2.0494486460877326,2.4478419310198962,5000,5,220,1e-07
177,3.54e-05,2.0759460112930537,2.4402403260127796,5000,5,220,1e-07
178,3.56e-05,2.0986580386119,2.432638721005663,5000,5,220,1e-07
179,3.58e-05,2.117584728044271,2.428837918502105,5000,5,220,1e-07
180,3.6e-05,2.144082093249592,2.413634708487872,5000,5,220,1e-07
181,3.62e-05,2.159223444795489,2.4060331034807554,5000,5,220,1e-07
182,3.64e-05,2.1743647963413864,2.390829893466522,5000,5,220,1e-07
183,3.66e-05,2.2008621615467074,2.3832282884594056,5000,5,220,1e-07
184,3.68e-05,2.2273595267520276,2.371825880948731,5000,5,220,1e-07
185,3.7e-05,2.2462862161843997,2.3680250784451733,5000,5,220,1e-07
186,3.72e-05,2.261427567730297,2.356622670934499,5000,5,220,1e-07
187,3.74e-05,2.284139595049143,2.3414194609202656,5000,5,220,1e-07
188,3.76e-05,2.306851622367989,2.333817855913149,5000,5,220,1e-07
189,3.78e-05,2.325778311800361,2.3262162509060325,5000,5,220,1e-07
190,3.8e-05,2.3484903391192073,2.3224154484024746,5000,5,220,1e-07
191,3.82e-05,2.3712023664380535,2.3110130408917993,5000,5,220,1e-07
192,3.84e-05,2.3939143937568996,2.299610633381125,5000,5,220,1e-07
193,3.86e-05,2.4090557453027968,2.292009028374008,5000,5,220,1e-07
194,3.88e-05,2.431767772621643,2.273005015856217,5000,5,220,1e-07
195,3.9e-05,2.458265137826963,2.2692042133526593,5000,5,220,1e-07
196,3.92e-05,2.469621151486386,2.257801805841985,5000,5,220,1e-07
197,3.94e-05,2.4923331788052323,2.2425985958277517,5000,5,220,1e-07
198,3.96e-05,2.5074745303511303,2.234996990820635,5000,5,220,1e-07
199,3.98e-05,2.5226158818970275,2.219793780806402,5000,5,220,1e-07
200,4e-05,2.5415425713293995,2.2121921757992853,5000,5,220,1e-07
201,4.02e-05,2.5604692607617707,2.196988965785053,5000,5,220,1e-07
202,4.04e-05,2.583181288080617,2.1855865582743785,5000,5,220,1e-07
203,4.06e-05,2.602107977512989,2.174184150763703,5000,5,220,1e-07
204,4.08e-05,2.621034666945361,2.158980940749471,5000,5,220,1e-07
205,4.1e-05,2.639961356377732,2.1437777307352377,5000,5,220,1e-07
206,4.12e-05,2.6588880458101043,2.136176125728121,5000,5,220,1e-07
207,4.14e-05,2.6778147352424764,2.11717211321033,5000,5,220,1e-07
208,4.16e-05,2.7005267625613225,2.101968903196097,5000,5,220,1e-07
209,4.18e-05,2.7118827762207456,2.0905664956854224,5000,5,220,1e-07
210,4.2e-05,2.7308094656531168,2.075363285671189,5000,5,220,1e-07
211,4.22e-05,2.749736155085489,2.0639608781605148,5000,5,220,1e-07
212,4.24e-05,2.764877506631386,2.0449568656427237,5000,5,220,1e-07
213,4.26e-05,2.780018858177284,2.0335544581320493,5000,5,220,1e-07
214,4.28e-05,2.80273088549613,2.022152050621374,5000,5,220,1e-07
215,4.3e-05,2.8178722370420273,2.0069488406071416,5000,5,220,1e-07
216,4.32e-05,2.8405842643608734,1.9917456305929084,5000,5,220,1e-07
217,4.34e-05,2.8557256159067705,1.9765424205786755,5000,5,220,1e-07
218,4.36e-05,2.8746523053391426,1.9651400130680008,5000,5,220,1e-07
219,4.38e-05,2.8935789947715147,1.9537376055573261,5000,5,220,1e-07
220,4.4e-05,2.912505684203886,1.934733593039535,5000,5,220,1e-07
221,4.42e-05,2.923861697863309,1.9271319880324187,5000,5,220,1e-07
222,4.44e-05,2.95035906306863,1.915729580521744,5000,5,220,1e-07
223,4.46e-05,2.965500414614527,1.9043271730110691,5000,5,220,1e-07
224,4.48e-05,2.9844271040468993,1.8891239629968364,5000,5,220,1e-07
225,4.5e-05,2.9995684555927964,1.8739207529826034,5000,5,220,1e-07
226,4.52e-05,3.0147098071386935,1.8587175429683704,5000,5,220,1e-07
227,4.54e-05,3.0222804829116425,1.8473151354576958,5000,5,220,1e-07
228,4.56e-05,3.0412071723440146,1.835912727947021,5000,5,220,1e-07
229,4.58e-05,3.0563485238899117,1.8283111229399047,5000,5,220,1e-07
230,4.6e-05,3.075275213322284,1.81690871542923,5000,5,220,1e-07
231,4.62e-05,3.086631226981707,1.801705505414997,5000,5,220,1e-07
232,4.64e-05,3.101772578527604,1.7903030979043224,5000,5,220,1e-07
233,4.66e-05,3.116913930073501,1.782701492897206,5000,5,220,1e-07
234,4.68e-05,3.132055281619399,1.767498282882973,5000,5,220,1e-07
235,4.7e-05,3.1471966331652963,1.7560958753722984,5000,5,220,1e-07
236,4.72e-05,3.1699086604841424,1.7446934678616237,5000,5,220,1e-07
237,4.74e-05,3.1812646741435655,1.7294902578473907,5000,5,220,1e-07
238,4.76e-05,3.1964060256894626,1.7218886528402744,5000,5,220,1e-07
239,4.78e-05,3.2077620393488857,1.7104862453295995,5000,5,220,1e-07
240,4.8e-05,3.2229033908947837,1.6990838378189248,5000,5,220,1e-07
241,4.82e-05,3.238044742440681,1.6876814303082501,5000,5,220,1e-07
242,4.84e-05,3.256971431873053,1.6800798253011338,5000,5,220,1e-07
243,4.86e-05,3.275898121305424,1.6610758127833427,5000,5,220,1e-07
244,4.88e-05,3.287254134964847,1.6458726027691097,5000,5,220,1e-07
245,4.9e-05,3.302395486510745,1.6382709977619931,5000,5,220,1e-07
246,4.92e-05,3.3175368380566423,1.6230677877477604,5000,5,220,1e-07
247,4.94e-05,3.3288928517160654,1.619266985244202,5000,5,220,1e-07
248,4.96e-05,3.3440342032619625,1.6078645777335274,5000,5,220,1e-07
249,4.98e-05,3.3553902169213856,1.5964621702228528,5000,5,220,1e-07
250,5e-05,3.3629608926943346,1.5812589602086198,5000,5,220,1e-07
251,5.02e-05,3.3856729200131808,1.5736573552015034,5000,5,220,1e-07
252,5.04e-05,3.400814271559079,1.5622549476908287,5000,5,220,1e-07
253,5.06e-05,3.412170285218502,1.550852540180154,5000,5,220,1e-07
254,5.08e-05,3.427311636764399,1.5280477251588047,5000,5,220,1e-07
255,5.1e-05,3.442452988310296,1.5052429101374551,5000,5,220,1e-07
256,5.12e-05,3.453809001969719,1.4938405026267805,5000,5,220,1e-07
257,5.14e-05,3.4651650156291423,1.4748364901089894,5000,5,220,1e-07
258,5.16e-05,3.4803063671750403,1.4596332800947565,5000,5,220,1e-07
259,5.18e-05,3.4878770429479884,1.4444300700805237,5000,5,220,1e-07
260,5.2e-05,3.4992330566074115,1.4292268600662907,5000,5,220,1e-07
261,5.22e-05,3.5143744081533095,1.4140236500520578,5000,5,220,1e-07
262,5.24e-05,3.5257304218127326,1.3950196375342667,5000,5,220,1e-07
263,5.26e-05,3.5370864354721556,1.3760156250164755,5000,5,220,1e-07
264,5.28e-05,3.5484424491315787,1.3646132175058008,5000,5,220,1e-07
265,5.3e-05,3.5597984627910018,1.3494100074915678,5000,5,220,1e-07
266,5.32e-05,3.56736913856395,1.3380075999808931,5000,5,220,1e-07
267,5.34e-05,3.578725152223373,1.319003587463102,5000,5,220,1e-07
268,5.36e-05,3.590081165882796,1.3038003774488691,5000,5,220,1e-07
269,5.38e-05,3.601437179542219,1.2885971674346361,5000,5,220,1e-07
270,5.4e-05,3.612793193201642,1.2771947599239615,5000,5,220,1e-07
271,5.42e-05,3.6241492068610652,1.2581907474061704,5000,5,220,1e-07
272,5.44e-05,3.6355052205204883,1.2391867348883792,5000,5,220,1e-07
273,5.46e-05,3.6506465720663863,1.2239835248741464,5000,5,220,1e-07
274,5.48e-05,3.6657879236122834,1.2125811173634717,5000,5,220,1e-07
275,5.5e-05,3.6733585993852325,1.1973779073492388,5000,5,220,1e-07
276,5.52e-05,3.6847146130446555,1.185975499838564,5000,5,220,1e-07
277,5.54e-05,3.6922852888176037,1.1669714873207728,5000,5,220,1e-07
278,5.56e-05,3.7036413024770267,1.1479674748029818,5000,5,220,1e-07
279,5.58e-05,3.7112119782499757,1.1289634622851907,5000,5,220,1e-07
280,5.6e-05,3.7187826540229247,1.1099594497673995,5000,5,220,1e-07
281,5.62e-05,3.726353329795873,1.0947562397531665,5000,5,220,1e-07
282,5.64e-05,3.733924005568822,1.0795530297389337,5000,5,220,1e-07
283,5.66e-05,3.741494681341771,1.0605490172211425,5000,5,220,1e-07
284,5.68e-05,3.756636032887668,1.0453458072069097,5000,5,220,1e-07
285,5.7e-05,3.764206708660617,1.0339433996962348,5000,5,220,1e-07
286,5.72e-05,3.779348060206514,1.0149393871784438,5000,5,220,1e-07
287,5.74e-05,3.786918735979463,1.0035369796677691,5000,5,220,1e-07
288,5.76e-05,3.7944894117524113,0.9883337696535361,5000,5,220,1e-07
289,5.78e-05,3.8058454254118343,0.9655289546321868,5000,5,220,1e-07
290,5.8e-05,3.8096307632983093,0.9427241396108375,5000,5,220,1e-07
291,5.82e-05,3.8172014390712574,0.9275209295966046,5000,5,220,1e-07
292,5.84e-05,3.8285574527306805,0.9161185220859298,5000,5,220,1e-07
293,5.86e-05,3.8436988042765785,0.8971145095681388,5000,5,220,1e-07
294,5.88e-05,3.8474841421630526,0.8743096945467893,5000,5,220,1e-07
295,5.9e-05,3.8512694800495266,0.8629072870361146,5000,5,220,1e-07
296,5.92e-05,3.8588401558224756,0.8477040770218818,5000,5,220,1e-07
297,5.94e-05,3.8588401558224756,0.8287000645040906,5000,5,220,1e-07
298,5.96e-05,3.8588401558224756,0.8134968544898576,5000,5,220,1e-07
299,5.98e-05,3.8626254937089497,0.7906920394685083,5000,5,220,1e-07
300,6e-05,3.8777668452548477,0.767887224447159,5000,5,220,1e-07
301,6.02e-05,3.889122858914271,0.752684014432926,5000,5,220,1e-07
302,6.04e-05,3.889122858914271,0.7374808044186931,5000,5,220,1e-07
303,6.06e-05,3.896693534687219,0.7222775944044603,5000,5,220,1e-07
304,6.08e-05,3.904264210460168,0.7108751868937855,5000,5,220,1e-07
305,6.1e-05,3.908049548346642,0.6956719768795526,5000,5,220,1e-07
306,6.12e-05,3.915620224119591,0.6804687668653197,5000,5,220,1e-07
307,6.14e-05,3.911834886233117,0.6614647543475286,5000,5,220,1e-07
308,6.16e-05,3.92319089989254,0.6386599393261791,5000,5,220,1e-07
309,6.18e-05,3.934546913551963,0.6272575318155045,5000,5,220,1e-07
310,6.2e-05,3.938332251438437,0.6082535192977133,5000,5,220,1e-07
311,6.22e-05,3.934546913551963,0.585448704276364,5000,5,220,1e-07
312,6.24e-05,3.945902927211386,0.5702454942621311,5000,5,220,1e-07
313,6.26e-05,3.94968826509786,0.5550422842478981,5000,5,220,1e-07
314,6.28e-05,3.957258940870809,0.5322374692265488,5000,5,220,1e-07
315,6.3e-05,3.9610442787572833,0.5170342592123158,5000,5,220,1e-07
316,6.32e-05,3.9610442787572833,0.4980302466945247,5000,5,220,1e-07
317,6.34e-05,3.9686149545302323,0.4790262341767336,5000,5,220,1e-07
318,6.36e-05,3.9686149545302323,0.4638230241625007,5000,5,220,1e-07
319,6.38e-05,3.9724002924167063,0.44481901164470955,5000,5,220,1e-07
320,6.4e-05,3.9686149545302323,0.42961580163047663,5000,5,220,1e-07
321,6.42e-05,3.9724002924167063,0.40681098660912723,5000,5,220,1e-07
322,6.44e-05,3.9799709681896553,0.3916077765948943,5000,5,220,1e-07
323,6.46e-05,3.9799709681896553,0.3764045665806614,5000,5,220,1e-07
324,6.48e-05,3.9837563060761294,0.36120135656642854,5000,5,220,1e-07
325,6.5e-05,3.9837563060761294,0.3421973440486374,5000,5,220,1e-07
326,6.52e-05,3.9875416439626035,0.32319333153084623,5000,5,220,1e-07
327,6.54e-05,3.9913269818490784,0.3079901215166133,5000,5,220,1e-07
328,6.56e-05,3.9913269818490784,0.2927869115023804,5000,5,220,1e-07
329,6.58e-05,3.9913269818490784,0.2775837014881475,5000,5,220,1e-07
330,6.6e-05,3.9913269818490784,0.25477888646679814,5000,5,220,1e-07
331,6.62e-05,4.002682995508501,0.24337647895612344,5000,5,220,1e-07
332,6.64e-05,4.002682995508501,0.22817326894189052,5000,5,220,1e-07
333,6.66e-05,4.002682995508501,0.20536845392054115,5000,5,220,1e-07
334,6.68e-05,4.0064683333949755,0.19016524390630823,5000,5,220,1e-07
335,6.7e-05,4.0064683333949755,0.17496203389207532,5000,5,220,1e-07
336,6.72e-05,4.0064683333949755,0.1597588238778424,5000,5,220,1e-07
337,6.74e-05,4.0064683333949755,0.14075481136005127,5000,5,220,1e-07
338,6.76e-05,4.01025367128145,0.12935240384937657,5000,5,220,1e-07
339,6.78e-05,4.014039009167924,0.11414919383514367,5000,5,220,1e-07
340,6.8e-05,4.01025367128145,0.09894598382091076,5000,5,220,1e-07
341,6.82e-05,4.0064683333949755,0.07614116879956138,5000,5,220,1e-07
342,6.84e-05,3.9988976576220265,0.05333635377821202,5000,5,220,1e-07
343,6.86e-05,4.002682995508501,0.038133143763979103,5000,5,220,1e-07
344,6.88e-05,3.9988976576220265,0.022929933749746192,5000,5,220,1e-07
345,6.9e-05,4.002682995508501,-0.003675683775161406,5000,5,220,1e-07
346,6.92e-05,3.9951123197355525,-0.018878893789394318,5000,5,220,1e-07
347,6.94e-05,4.002682995508501,-0.03788290630718546,5000,5,220,1e-07
348,6.96e-05,3.9951123197355525,-0.053086116321418374,5000,5,220,1e-07
349,6.98e-05,3.9913269818490784,-0.07589093134276774,5000,5,220,1e-07
350,7e-05,3.9875416439626035,-0.09489494386055888,5000,5,220,1e-07
351,7.02e-05,3.9875416439626035,-0.10629735137123357,5000,5,220,1e-07
352,7.04e-05,3.9837563060761294,-0.12530136388902471,5000,5,220,1e-07
353,7.06e-05,3.9837563060761294,-0.14050457390325763,5000,5,220,1e-07
354,7.08e-05,3.9761856303031804,-0.15950858642104876,5000,5,220,1e-07
355,7.1e-05,3.9761856303031804,-0.17091099393172346,5000,5,220,1e-07
356,7.12e-05,3.9761856303031804,-0.18611420394595637,5000,5,220,1e-07
357,7.14e-05,3.9686149545302323,-0.2013174139601893,5000,5,220,1e-07
358,7.16e-05,3.9648296166437573,-0.22032142647798042,5000,5,220,1e-07
359,7.18e-05,3.9610442787572833,-0.23932543899577158,5000,5,220,1e-07
