,time,V1,V2,sineoutput_freq,sineoutput_amplitude
0,0.0,-1.0606532732942928,-1.0655570603428313,333.3333333333333,1
1,3.0000000000000004e-05,-1.0609971262677471,-1.0655570603428313,333.3333333333333,1
2,6.000000000000001e-05,-1.0609971262677471,-1.0655570603428313,333.3333333333333,1
3,9.000000000000002e-05,-1.0613409792412012,-1.0655570603428313,333.3333333333333,1
4,0.00012000000000000002,-0.8319910459472878,0.6678437012200951,333.3333333333333,1
5,0.00015000000000000001,-0.4259006842979448,0.8333737978685484,333.3333333333333,1
6,0.00018000000000000004,-0.11815227305648676,0.8820997762139178,333.3333333333333,1
7,0.00021000000000000004,0.12254480836141342,0.9197673764950898,333.3333333333333,1
8,0.00024000000000000003,0.3116639437611921,0.9491411932281139,333.3333333333333,1
9,0.00027000000000000006,0.46020842829338193,0.972294672300027,333.3333333333333,1
10,0.00030000000000000003,0.5784938511616071,0.9899189623398413,333.3333333333333,1
11,0.00033000000000000005,0.6723657129145882,1.0044330835491004,333.3333333333333,1
12,0.0003600000000000001,0.7473256611275915,1.0158370359278037,333.3333333333333,1
13,0.00039000000000000005,0.8071560785086124,1.0251675424194702,333.3333333333333,1
14,0.00042000000000000007,0.8549516418187382,1.0320790287095936,333.3333333333333,1
15,0.00045000000000000004,0.8938070278190564,1.0376082177416923,333.3333333333333,1
16,0.00048000000000000007,0.9247537954299293,1.0424462581447786,333.3333333333333,1
17,0.00051,0.9491673565451734,1.0465931499188525,333.3333333333333,1
18,0.0005400000000000001,0.9694546819789679,1.049703318749408,333.3333333333333,1
19,0.0005700000000000001,0.9856157717313125,1.051776764636445,333.3333333333333,1
20,0.0006000000000000001,0.99868218472257,1.053850210523482,333.3333333333333,1
21,0.0006300000000000001,1.0093416268996487,1.0555780820960128,333.3333333333333,1
22,0.0006600000000000001,1.017937951236002,1.0569603793540374,333.3333333333333,1
23,0.0006900000000000001,1.024815010705085,1.057997102297556,333.3333333333333,1
24,0.0007200000000000002,1.0306605112538054,1.0590338252410745,333.3333333333333,1
25,0.0007500000000000001,1.0351305999087093,1.059724973870087,333.3333333333333,1
26,0.0007800000000000001,1.038912982616705,1.060070548184593,333.3333333333333,1
27,0.0008100000000000001,1.0423515123512463,1.0607616968136053,333.3333333333333,1
28,0.0008400000000000001,1.0447584831654253,1.0611072711281115,333.3333333333333,1
29,0.0008700000000000001,1.0471654539796043,1.0614528454426178,333.3333333333333,1
30,0.0009000000000000001,1.048884718846875,1.0614528454426178,333.3333333333333,1
31,0.0009300000000000002,1.0502601307406916,1.0617984197571237,333.3333333333333,1
32,0.0009600000000000001,1.051635542634508,1.06214399407163,333.3333333333333,1
33,0.0009900000000000002,1.0526671015548705,1.06214399407163,333.3333333333333,1
34,0.00102,1.053354807501779,1.0624895683861362,333.3333333333333,1
35,0.0010500000000000002,1.0540425134486873,1.0624895683861362,333.3333333333333,1
36,0.0010800000000000002,1.0547302193955954,1.0624895683861362,333.3333333333333,1
37,0.00111,1.0554179253425038,1.0624895683861362,333.3333333333333,1
38,0.0011400000000000002,1.0557617783159579,1.0624895683861362,333.3333333333333,1
39,0.0011700000000000002,1.056105631289412,1.0624895683861362,333.3333333333333,1
40,0.0012000000000000001,1.0564494842628662,1.0628351427006424,333.3333333333333,1
41,0.0012300000000000002,1.0567933372363203,1.0628351427006424,333.3333333333333,1
42,0.0012600000000000003,1.0574810431832287,1.0628351427006424,333.3333333333333,1
43,0.0012900000000000001,1.0574810431832287,1.0628351427006424,333.3333333333333,1
44,0.0013200000000000002,1.0578248961566827,1.0631807170151484,333.3333333333333,1
45,0.0013500000000000003,1.0581687491301368,1.0631807170151484,333.3333333333333,1
46,0.0013800000000000002,1.0581687491301368,1.0631807170151484,333.3333333333333,1
47,0.0014100000000000002,1.058512602103591,1.0628351427006424,333.3333333333333,1
48,0.0014400000000000003,1.058512602103591,1.0631807170151484,333.3333333333333,1
49,0.0014700000000000002,1.0588564550770452,1.0631807170151484,333.3333333333333,1
50,0.0015000000000000002,1.0588564550770452,1.0631807170151484,333.3333333333333,1
51,0.0015300000000000003,1.0588564550770452,1.0631807170151484,333.3333333333333,1
52,0.0015600000000000002,1.0592003080504993,1.0631807170151484,333.3333333333333,1
53,0.0015900000000000003,1.0592003080504993,1.0631807170151484,333.3333333333333,1
54,0.0016200000000000001,0.8267556979954985,-0.6874987602730862,333.3333333333333,1
55,0.0016500000000000002,0.4227284541868803,-0.8347134182527127,333.3333333333333,1
56,0.0016800000000000003,0.11635545483923884,-0.8841305452270943,333.3333333333333,1
57,0.0017100000000000001,-0.12434162657866134,-0.9221437198227725,333.3333333333333,1
58,0.0017400000000000002,-0.3148361738722566,-0.9518631108703028,333.3333333333333,1
59,0.0017700000000000003,-0.46441221732480886,-0.975016589942216,333.3333333333333,1
60,0.0018000000000000002,-0.58235378721958,-0.9929864542965365,333.3333333333333,1
61,0.0018300000000000002,-0.676225648972561,-1.0075005755057955,333.3333333333333,1
62,0.0018600000000000003,-0.750497891238656,-1.0185589535699928,333.3333333333333,1
63,0.0018900000000000002,-0.8099844556462227,-1.0278894600616593,333.3333333333333,1
64,0.0019200000000000003,-0.8577800189563486,-1.0351465206662886,333.3333333333333,1
65,0.0019500000000000003,-0.8959476990097585,-1.0410212840128936,333.3333333333333,1
66,0.0019800000000000004,-0.9265506136471772,-1.04585932441598,333.3333333333333,1
67,0.0020100000000000005,-0.9516518807093296,-1.0496606418755476,333.3333333333333,1
68,0.00204,-0.9715953531696699,-1.052425236391597,333.3333333333333,1
