,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,capacitance
27,1.35e-05,-0.6759946321738044,-1.3681637825525654,2000,5,220,1e-07
28,1.4e-05,-0.7100626731520736,-1.3643629800490071,2000,5,220,1e-07
29,1.45e-05,-0.7441307141303428,-1.3643629800490071,2000,5,220,1e-07
30,1.5e-05,-0.7744134172221376,-1.3605621775454488,2000,5,220,1e-07
31,1.55e-05,-0.8046961203139325,-1.3567613750418908,2000,5,220,1e-07
32,1.6e-05,-0.831193485519253,-1.3567613750418908,2000,5,220,1e-07
33,1.65e-05,-0.8652615264975222,-1.3529605725383325,2000,5,220,1e-07
34,1.7e-05,-0.8917588917028427,-1.3529605725383325,2000,5,220,1e-07
35,1.75e-05,-0.9144709190216889,-1.3491597700347742,2000,5,220,1e-07
36,1.8e-05,-0.9523242978864325,-1.3491597700347742,2000,5,220,1e-07
37,1.85e-05,-0.9826070009782273,-1.3529605725383325,2000,5,220,1e-07
38,1.9e-05,-1.0128897040700222,-1.3491597700347742,2000,5,220,1e-07
39,1.95e-05,-1.043172407161817,-1.3491597700347742,2000,5,220,1e-07
40,2e-05,-1.0734551102536118,-1.3415581650276578,2000,5,220,1e-07
41,2.05e-05,-1.096167137572458,-1.345358967531216,2000,5,220,1e-07
42,2.1e-05,-1.126449840664253,-1.345358967531216,2000,5,220,1e-07
43,2.15e-05,-1.1567325437560476,-1.3377573625240995,2000,5,220,1e-07
44,2.2e-05,-1.1870152468478425,-1.3377573625240995,2000,5,220,1e-07
45,2.25e-05,-1.2135126120531632,-1.3339565600205414,2000,5,220,1e-07
46,2.3e-05,-1.243795315144958,-1.3301557575169831,2000,5,220,1e-07
47,2.35e-05,-1.277863356123227,-1.3301557575169831,2000,5,220,1e-07
48,2.4e-05,-1.296790045555599,-1.3301557575169831,2000,5,220,1e-07
49,2.45e-05,-1.3308580865338682,-1.3301557575169831,2000,5,220,1e-07
50,2.5e-05,-1.3535701138527143,-1.3263549550134248,2000,5,220,1e-07
51,2.55e-05,-1.3838528169445092,-1.3263549550134248,2000,5,220,1e-07
52,2.6e-05,-1.4179208579227784,-1.3225541525098667,2000,5,220,1e-07
53,2.65e-05,-1.4444182231280989,-1.3187533500063084,2000,5,220,1e-07
54,2.7e-05,-1.478486264106368,-1.3263549550134248,2000,5,220,1e-07
55,2.75e-05,-1.49741295353874,-1.3187533500063084,2000,5,220,1e-07
56,2.8e-05,-1.5239103187440604,-1.311151744999192,2000,5,220,1e-07
57,2.85e-05,-1.5541930218358553,-1.311151744999192,2000,5,220,1e-07
58,2.9e-05,-1.58447572492765,-1.3149525475027501,2000,5,220,1e-07
59,2.95e-05,-1.614758428019445,-1.3073509424956338,2000,5,220,1e-07
60,3e-05,-1.6412557932247653,-1.3073509424956338,2000,5,220,1e-07
61,3.05e-05,-1.6715384963165603,-1.3035501399920755,2000,5,220,1e-07
62,3.1e-05,-1.7018211994083552,-1.3035501399920755,2000,5,220,1e-07
63,3.15e-05,-1.7283185646136756,-1.2997493374885172,2000,5,220,1e-07
64,3.2e-05,-1.7548159298189963,-1.295948534984959,2000,5,220,1e-07
65,3.25e-05,-1.7926693086837397,-1.2883469299778425,2000,5,220,1e-07
66,3.3e-05,-1.8153813360025859,-1.2883469299778425,2000,5,220,1e-07
67,3.35e-05,-1.8418787012079063,-1.2883469299778425,2000,5,220,1e-07
68,3.4e-05,-1.8645907285267525,-1.2807453249707261,2000,5,220,1e-07
69,3.45e-05,-1.8948734316185474,-1.2807453249707261,2000,5,220,1e-07
70,3.5e-05,-1.9251561347103423,-1.2731437199636098,2000,5,220,1e-07
71,3.55e-05,-1.944082824142714,-1.2731437199636098,2000,5,220,1e-07
72,3.6e-05,-1.9705801893480346,-1.2655421149564932,2000,5,220,1e-07
73,3.65e-05,-2.0008628924398293,-1.2655421149564932,2000,5,220,1e-07
74,3.7e-05,-2.0273602576451495,-1.261741312452935,2000,5,220,1e-07
75,3.75e-05,-2.0538576228504706,-1.261741312452935,2000,5,220,1e-07
76,3.8e-05,-2.08792566382874,-1.2579405099493768,2000,5,220,1e-07
77,3.85e-05,-2.11442302903406,-1.2541397074458185,2000,5,220,1e-07
78,3.9e-05,-2.14092039423938,-1.2465381024387021,2000,5,220,1e-07
79,3.95e-05,-2.1674177594447013,-1.2427372999351438,2000,5,220,1e-07
80,4e-05,-2.1939151246500215,-1.2351356949280274,2000,5,220,1e-07
81,4.05e-05,-2.2241978277418166,-1.2351356949280274,2000,5,220,1e-07
82,4.1e-05,-2.2393391792877138,-1.2351356949280274,2000,5,220,1e-07
83,4.15e-05,-2.269621882379509,-1.2237332874173528,2000,5,220,1e-07
84,4.2e-05,-2.296119247584829,-1.2199324849137945,2000,5,220,1e-07
85,4.25e-05,-2.3264019506766243,-1.2161316824102362,2000,5,220,1e-07
86,4.3e-05,-2.3491139779954704,-1.2085300774031198,2000,5,220,1e-07
87,4.35e-05,-2.3793966810872647,-1.2047292748995615,2000,5,220,1e-07
88,4.4e-05,-2.40967938417906,-1.2047292748995615,2000,5,220,1e-07
89,4.45e-05,-2.439962087270855,-1.2009284723960034,2000,5,220,1e-07
90,4.5e-05,-2.462674114589701,-1.1971276698924451,2000,5,220,1e-07
91,4.55e-05,-2.4891714797950213,-1.1857252623817705,2000,5,220,1e-07
92,4.6e-05,-2.5118835071138674,-1.178123657374654,2000,5,220,1e-07
93,4.65e-05,-2.5421662102056626,-1.178123657374654,2000,5,220,1e-07
94,4.7e-05,-2.5648782375245087,-1.1705220523675375,2000,5,220,1e-07
95,4.75e-05,-2.587590264843355,-1.162920447360421,2000,5,220,1e-07
96,4.8e-05,-2.614087630048675,-1.1591196448568628,2000,5,220,1e-07
97,4.85e-05,-2.640584995253996,-1.1591196448568628,2000,5,220,1e-07
98,4.9e-05,-2.6670823604593163,-1.1553188423533045,2000,5,220,1e-07
99,4.95e-05,-2.6897943877781625,-1.1477172373461881,2000,5,220,1e-07
100,5e-05,-2.7162917529834827,-1.1439164348426298,2000,5,220,1e-07
101,5.05e-05,-2.739003780302329,-1.1401156323390718,2000,5,220,1e-07
102,5.1e-05,-2.769286483394124,-1.1363148298355135,2000,5,220,1e-07
103,5.15e-05,-2.79199851071297,-1.1363148298355135,2000,5,220,1e-07
104,5.2e-05,-2.8184958759182903,-1.1249124223248388,2000,5,220,1e-07
105,5.25e-05,-2.8449932411236114,-1.1211116198212805,2000,5,220,1e-07
106,5.3e-05,-2.8677052684424575,-1.1173108173177224,2000,5,220,1e-07
107,5.35e-05,-2.8904172957613037,-1.1059084098070475,2000,5,220,1e-07
108,5.4e-05,-2.91312932308015,-1.1059084098070475,2000,5,220,1e-07
109,5.45e-05,-2.93962668828547,-1.1021076073034894,2000,5,220,1e-07
110,5.5e-05,-2.9661240534907902,-1.0945060022963728,2000,5,220,1e-07
111,5.55e-05,-2.9850507429231623,-1.0869043972892565,2000,5,220,1e-07
112,5.6e-05,-3.0153334460149575,-1.07930279228214,2000,5,220,1e-07
113,5.65e-05,-3.0418308112202777,-1.0717011872750235,2000,5,220,1e-07
114,5.7e-05,-3.0607575006526497,-1.0717011872750235,2000,5,220,1e-07
115,5.75e-05,-3.08725486585797,-1.0640995822679071,2000,5,220,1e-07
116,5.8e-05,-3.109966893176816,-1.0602987797643488,2000,5,220,1e-07
117,5.85e-05,-3.132678920495662,-1.0526971747572325,2000,5,220,1e-07
118,5.9e-05,-3.1516056099280343,-1.045095569750116,2000,5,220,1e-07
119,5.95e-05,-3.1743176372468804,-1.0412947672465578,2000,5,220,1e-07
120,6e-05,-3.1932443266792516,-1.0374939647429995,2000,5,220,1e-07
121,6.05e-05,-3.2159563539980978,-1.0374939647429995,2000,5,220,1e-07
122,6.1e-05,-3.242453719203419,-1.0260915572323248,2000,5,220,1e-07
123,6.15e-05,-3.265165746522265,-1.0146891497216501,2000,5,220,1e-07
124,6.2e-05,-3.287877773841111,-1.0070875447145338,2000,5,220,1e-07
125,6.25e-05,-3.3068044632734823,-1.0070875447145338,2000,5,220,1e-07
126,6.3e-05,-3.3333018284788034,-0.9994859397074173,2000,5,220,1e-07
127,6.35e-05,-3.3560138557976495,-0.995685137203859,2000,5,220,1e-07
128,6.4e-05,-3.3825112210029697,-0.9880835321967425,2000,5,220,1e-07
129,6.45e-05,-3.401437910435342,-0.9804819271896261,2000,5,220,1e-07
130,6.5e-05,-3.424149937754188,-0.9766811246860678,2000,5,220,1e-07
131,6.55e-05,-3.446861965073034,-0.9690795196789515,2000,5,220,1e-07
132,6.6e-05,-3.4695739923918802,-0.9576771121682768,2000,5,220,1e-07
133,6.65e-05,-3.4885006818242514,-0.9538763096647185,2000,5,220,1e-07
134,6.7e-05,-3.5112127091430976,-0.946274704657602,2000,5,220,1e-07
135,6.75e-05,-3.5339247364619437,-0.9424739021540438,2000,5,220,1e-07
136,6.8e-05,-3.5490660880078417,-0.9348722971469273,2000,5,220,1e-07
137,6.85e-05,-3.571778115326688,-0.927270692139811,2000,5,220,1e-07
138,6.9e-05,-3.586919466872585,-0.9158682846291362,2000,5,220,1e-07
139,6.95e-05,-3.613416832077905,-0.912067482125578,2000,5,220,1e-07
140,7e-05,-3.6285581836238032,-0.9044658771184615,2000,5,220,1e-07
141,7.05e-05,-3.6550555488291234,-0.8968642721113451,2000,5,220,1e-07
142,7.1e-05,-3.6777675761479696,-0.8930634696077868,2000,5,220,1e-07
143,7.15e-05,-3.6966942655803416,-0.8854618646006703,2000,5,220,1e-07
144,7.2e-05,-3.719406292899188,-0.8740594570899957,2000,5,220,1e-07
145,7.25e-05,-3.734547644445085,-0.8702586545864375,2000,5,220,1e-07
146,7.3e-05,-3.753474333877457,-0.8588562470757628,2000,5,220,1e-07
147,7.35e-05,-3.768615685423354,-0.8512546420686463,2000,5,220,1e-07
148,7.4e-05,-3.787542374855726,-0.8436530370615298,2000,5,220,1e-07
149,7.45e-05,-3.8102544021745723,-0.8398522345579716,2000,5,220,1e-07
150,7.5e-05,-3.8291810916069435,-0.8360514320544135,2000,5,220,1e-07
151,7.55e-05,-3.8518931189257897,-0.828449827047297,2000,5,220,1e-07
152,7.6e-05,-3.8708198083581618,-0.8208482220401805,2000,5,220,1e-07
153,7.65e-05,-3.893531835677008,-0.8056450120259476,2000,5,220,1e-07
154,7.7e-05,-3.908673187222905,-0.794242604515273,2000,5,220,1e-07
155,7.75e-05,-3.923814538768803,-0.7904418020117147,2000,5,220,1e-07
156,7.8e-05,-3.9389558903147,-0.77903939450104,2000,5,220,1e-07
157,7.85e-05,-3.9578825797470722,-0.7752385919974818,2000,5,220,1e-07
158,7.9e-05,-3.9768092691794434,-0.7714377894939235,2000,5,220,1e-07
159,7.95e-05,-3.9919506207253415,-0.7600353819832488,2000,5,220,1e-07
160,8e-05,-4.007091972271239,-0.7524337769761323,2000,5,220,1e-07
161,8.05e-05,-4.026018661703611,-0.7486329744725742,2000,5,220,1e-07
162,8.1e-05,-4.044945351135983,-0.7410313694654577,2000,5,220,1e-07
163,8.15e-05,-4.067657378454829,-0.7372305669618995,2000,5,220,1e-07
164,8.2e-05,-4.0865840678872,-0.7220273569476666,2000,5,220,1e-07
165,8.25e-05,-4.101725419433098,-0.7182265544441083,2000,5,220,1e-07
166,8.3e-05,-4.120652108865469,-0.7144257519405501,2000,5,220,1e-07
167,8.35e-05,-4.135793460411367,-0.7068241469334337,2000,5,220,1e-07
168,8.4e-05,-4.14714947407079,-0.7030233444298755,2000,5,220,1e-07
169,8.45e-05,-4.1585054877302134,-0.695421739422759,2000,5,220,1e-07
170,8.5e-05,-4.177432177162585,-0.6840193319120843,2000,5,220,1e-07
171,8.55e-05,-4.196358866594957,-0.6726169244014096,2000,5,220,1e-07
172,8.6e-05,-4.203929542367906,-0.6688161218978513,2000,5,220,1e-07
173,8.65e-05,-4.215285556027329,-0.661214516890735,2000,5,220,1e-07
174,8.7e-05,-4.2342122454597,-0.6574137143871767,2000,5,220,1e-07
175,8.75e-05,-4.253138934892072,-0.6498121093800602,2000,5,220,1e-07
176,8.8e-05,-4.268280286437969,-0.6384097018693855,2000,5,220,1e-07
177,8.85e-05,-4.279636300097392,-0.6308080968622691,2000,5,220,1e-07
178,8.9e-05,-4.290992313756815,-0.6270072943587108,2000,5,220,1e-07
179,8.95e-05,-4.306133665302713,-0.611804084344478,2000,5,220,1e-07
180,9e-05,-4.3212750168486105,-0.6080032818409197,2000,5,220,1e-07
181,9.05e-05,-4.336416368394508,-0.6004016768338033,2000,5,220,1e-07
182,9.1e-05,-4.351557719940406,-0.5889992693231286,2000,5,220,1e-07
183,9.15e-05,-4.362913733599829,-0.5813976643160121,2000,5,220,1e-07
184,9.2e-05,-4.378055085145726,-0.5775968618124538,2000,5,220,1e-07
185,9.25e-05,-4.389411098805149,-0.5699952568053375,2000,5,220,1e-07
186,9.3e-05,-4.400767112464572,-0.562393651798221,2000,5,220,1e-07
187,9.35e-05,-4.415908464010469,-0.5509912442875463,2000,5,220,1e-07
188,9.4e-05,-4.427264477669892,-0.5395888367768716,2000,5,220,1e-07
189,9.45e-05,-4.44240582921579,-0.528186429266197,2000,5,220,1e-07
190,9.5e-05,-4.453761842875213,-0.5205848242590805,2000,5,220,1e-07
191,9.55e-05,-4.46890319442111,-0.512983219251964,2000,5,220,1e-07
192,9.6e-05,-4.476473870194059,-0.5091824167484058,2000,5,220,1e-07
193,9.65e-05,-4.4878298838534825,-0.5053816142448475,2000,5,220,1e-07
194,9.7e-05,-4.4991858975129055,-0.49397920673417284,2000,5,220,1e-07
195,9.75e-05,-4.510541911172329,-0.4863776017270564,2000,5,220,1e-07
196,9.8e-05,-4.521897924831752,-0.47877599671994,2000,5,220,1e-07
197,9.85e-05,-4.5294686006047,-0.46737358920926525,2000,5,220,1e-07
198,9.9e-05,-4.540824614264123,-0.4597719842021488,2000,5,220,1e-07
199,9.95e-05,-4.552180627923546,-0.45217037919503233,2000,5,220,1e-07
200,0.0001,-4.559751303696495,-0.44836957669147415,2000,5,220,1e-07
201,0.0001005,-4.571107317355918,-0.429365564173683,2000,5,220,1e-07
202,0.000101,-4.578677993128867,-0.4179631566630083,2000,5,220,1e-07
203,0.0001015,-4.59003400678829,-0.41036155165589183,2000,5,220,1e-07
204,0.000102,-4.601390020447713,-0.4065607491523336,2000,5,220,1e-07
205,0.0001025,-4.612746034107136,-0.39895914414521716,2000,5,220,1e-07
206,0.000103,-4.61653137199361,-0.3913575391381007,2000,5,220,1e-07
207,0.0001035,-4.631672723539507,-0.38375593413098424,2000,5,220,1e-07
208,0.000104,-4.6468140750854054,-0.379955131627426,2000,5,220,1e-07
209,0.0001045,-4.6468140750854054,-0.36855272411675133,2000,5,220,1e-07
210,0.000105,-4.654384750858354,-0.3647519216131931,2000,5,220,1e-07
211,0.0001055,-4.6581700887448285,-0.35715031660607666,2000,5,220,1e-07
212,0.000106,-4.665740764517777,-0.34194710659184374,2000,5,220,1e-07
213,0.0001065,-4.6770967781772,-0.33434550158472726,2000,5,220,1e-07
214,0.000107,-4.688452791836623,-0.33054469908116907,2000,5,220,1e-07
215,0.0001075,-4.696023467609572,-0.3229430940740526,2000,5,220,1e-07
216,0.000108,-4.707379481268995,-0.3115406865633779,2000,5,220,1e-07
217,0.0001085,-4.711164819155469,-0.30773988405981967,2000,5,220,1e-07
218,0.000109,-4.711164819155469,-0.296337476549145,2000,5,220,1e-07
219,0.0001095,-4.718735494928418,-0.29253667404558675,2000,5,220,1e-07
220,0.00011,-4.722520832814892,-0.27733346403135384,2000,5,220,1e-07
221,0.0001105,-4.726306170701367,-0.2697318590242374,2000,5,220,1e-07
222,0.000111,-4.733876846474315,-0.2583294515135627,2000,5,220,1e-07
223,0.0001115,-4.733876846474315,-0.2545286490100045,2000,5,220,1e-07
224,0.000112,-4.741447522247264,-0.2431262414993298,2000,5,220,1e-07
225,0.0001125,-4.752803535906687,-0.23552463649221334,2000,5,220,1e-07
226,0.000113,-4.760374211679636,-0.22412222898153866,2000,5,220,1e-07
227,0.0001135,-4.767944887452584,-0.2165206239744222,2000,5,220,1e-07
228,0.000114,-4.767944887452584,-0.20891901896730575,2000,5,220,1e-07
229,0.0001145,-4.771730225339059,-0.2013174139601893,2000,5,220,1e-07
230,0.000115,-4.775515563225533,-0.19751661145663105,2000,5,220,1e-07
231,0.0001155,-4.779300901112007,-0.19371580895307283,2000,5,220,1e-07
232,0.000116,-4.783086238998482,-0.18611420394595637,2000,5,220,1e-07
233,0.0001165,-4.779300901112007,-0.18231340144239813,2000,5,220,1e-07
234,0.000117,-4.79065691477143,-0.17091099393172346,2000,5,220,1e-07
235,0.0001175,-4.798227590544379,-0.15950858642104876,2000,5,220,1e-07
236,0.000118,-4.8020129284308535,-0.1519069814139323,2000,5,220,1e-07
237,0.0001185,-4.8020129284308535,-0.14430537640681584,2000,5,220,1e-07
238,0.000119,-4.8020129284308535,-0.1367037713996994,2000,5,220,1e-07
239,0.0001195,-4.8095836042038025,-0.12910216639258293,2000,5,220,1e-07
240,0.00012,-4.805798266317328,-0.12150056138546649,2000,5,220,1e-07
241,0.0001205,-4.8095836042038025,-0.10629735137123357,2000,5,220,1e-07
242,0.000121,-4.8095836042038025,-0.10629735137123357,2000,5,220,1e-07
243,0.0001215,-4.8095836042038025,-0.09489494386055888,2000,5,220,1e-07
244,0.000122,-4.8133689420902765,-0.09109414135700065,2000,5,220,1e-07
245,0.0001225,-4.8133689420902765,-0.0834925363498842,2000,5,220,1e-07
246,0.000123,-4.8171542799767515,-0.07209012883920951,2000,5,220,1e-07
247,0.0001235,-4.8171542799767515,-0.06448852383209305,2000,5,220,1e-07
248,0.000124,-4.8171542799767515,-0.0568869188249766,2000,5,220,1e-07
249,0.0001245,-4.8133689420902765,-0.049285313817860145,2000,5,220,1e-07
250,0.000125,-4.8171542799767515,-0.045484511314301916,2000,5,220,1e-07
251,0.0001255,-4.8133689420902765,-0.03408210380362723,2000,5,220,1e-07
252,0.000126,-4.8171542799767515,-0.030281301300069004,2000,5,220,1e-07
253,0.0001265,-4.8133689420902765,-0.022679696292952547,2000,5,220,1e-07
254,0.000127,-4.8133689420902765,-0.011277288782277862,2000,5,220,1e-07
255,0.0001275,-4.8133689420902765,0.00012511872839682248,2000,5,220,1e-07
256,0.000128,-4.8133689420902765,0.007726723735513279,2000,5,220,1e-07
257,0.0001285,-4.8133689420902765,0.011527526239071507,2000,5,220,1e-07
258,0.000129,-4.8095836042038025,0.019129131246187963,2000,5,220,1e-07
259,0.0001295,-4.805798266317328,0.02673073625330442,2000,5,220,1e-07
260,0.00013,-4.8020129284308535,0.038133143763979103,2000,5,220,1e-07
261,0.0001305,-4.805798266317328,0.04573474877109556,2000,5,220,1e-07
262,0.000131,-4.805798266317328,0.05333635377821202,2000,5,220,1e-07
263,0.0001315,-4.798227590544379,0.060937958785328476,2000,5,220,1e-07
264,0.000132,-4.798227590544379,0.07234036629600316,2000,5,220,1e-07
265,0.0001325,-4.8020129284308535,0.07994197130311961,2000,5,220,1e-07
266,0.000133,-4.794442252657905,0.08374277380667784,2000,5,220,1e-07
267,0.0001335,-4.786871576884956,0.0913443788137943,2000,5,220,1e-07
268,0.000134,-4.783086238998482,0.09514518131735253,2000,5,220,1e-07
269,0.0001345,-4.779300901112007,0.10274678632446899,2000,5,220,1e-07
270,0.000135,-4.779300901112007,0.11414919383514367,2000,5,220,1e-07
271,0.0001355,-4.771730225339059,0.1179499963387019,2000,5,220,1e-07
272,0.000136,-4.760374211679636,0.12555160134581836,2000,5,220,1e-07
273,0.0001365,-4.760374211679636,0.13315320635293482,2000,5,220,1e-07
274,0.000137,-4.756588873793161,0.1445556138636095,2000,5,220,1e-07
275,0.0001375,-4.749018198020213,0.14835641636716773,2000,5,220,1e-07
276,0.000138,-4.745232860133738,0.1559580213742842,2000,5,220,1e-07
277,0.0001385,-4.741447522247264,0.16736042888495886,2000,5,220,1e-07
278,0.000139,-4.730091508587841,0.17496203389207532,2000,5,220,1e-07
279,0.0001395,-4.726306170701367,0.17876283639563356,2000,5,220,1e-07
280,0.00014,-4.722520832814892,0.18636444140275002,2000,5,220,1e-07
281,0.0001405,-4.711164819155469,0.19396604640986648,2000,5,220,1e-07
282,0.000141,-4.711164819155469,0.20156765141698293,2000,5,220,1e-07
283,0.0001415,-4.703594143382521,0.2129700589276576,2000,5,220,1e-07
284,0.000142,-4.692238129723098,0.2243724664383323,2000,5,220,1e-07
285,0.0001425,-4.688452791836623,0.23197407144544877,2000,5,220,1e-07
286,0.000143,-4.684667453950149,0.23577487394900698,2000,5,220,1e-07
287,0.0001435,-4.673311440290726,0.24337647895612344,2000,5,220,1e-07
288,0.000144,-4.665740764517777,0.24717728145968165,2000,5,220,1e-07
289,0.0001445,-4.661955426631303,0.25477888646679814,2000,5,220,1e-07
290,0.000145,-4.654384750858354,0.2661812939774728,2000,5,220,1e-07
291,0.0001455,-4.6430287371989305,0.26998209648103105,2000,5,220,1e-07
292,0.000146,-4.631672723539507,0.2775837014881475,2000,5,220,1e-07
293,0.0001465,-4.631672723539507,0.2813845039917057,2000,5,220,1e-07
294,0.000147,-4.620316709880084,0.28898610899882216,2000,5,220,1e-07
295,0.0001475,-4.608960696220661,0.3003885165094969,2000,5,220,1e-07
296,0.000148,-4.601390020447713,0.30418931901305507,2000,5,220,1e-07
297,0.0001485,-4.59003400678829,0.3079901215166133,2000,5,220,1e-07
298,0.000149,-4.578677993128867,0.31179092402017156,2000,5,220,1e-07
299,0.0001495,-4.567321979469444,0.319392529027288,2000,5,220,1e-07
300,0.00015,-4.559751303696495,0.32699413403440447,2000,5,220,1e-07
301,0.0001505,-4.552180627923546,0.3307949365379627,2000,5,220,1e-07
302,0.000151,-4.540824614264123,0.3421973440486374,2000,5,220,1e-07
303,0.0001515,-4.5294686006047,0.3497989490557538,2000,5,220,1e-07
304,0.000152,-4.518112586945277,0.36500215906998673,2000,5,220,1e-07
305,0.0001525,-4.506756573285854,0.368802961573545,2000,5,220,1e-07
306,0.000153,-4.4991858975129055,0.3764045665806614,2000,5,220,1e-07
307,0.0001535,-4.4840445459670075,0.3840061715877779,2000,5,220,1e-07
308,0.000154,-4.4726885323075845,0.3840061715877779,2000,5,220,1e-07
309,0.0001545,-4.465117856534636,0.3916077765948943,2000,5,220,1e-07
310,0.000155,-4.453761842875213,0.3992093816020108,2000,5,220,1e-07
311,0.0001555,-4.446191167102264,0.40301018410556905,2000,5,220,1e-07
312,0.000156,-4.434835153442841,0.40681098660912723,2000,5,220,1e-07
313,0.0001565,-4.419693801896944,0.4106117891126855,2000,5,220,1e-07
314,0.000157,-4.408337788237521,0.41821339411980196,2000,5,220,1e-07
315,0.0001575,-4.393196436691623,0.4258149991269184,2000,5,220,1e-07
316,0.000158,-4.378055085145726,0.4410182091411513,2000,5,220,1e-07
317,0.0001585,-4.366699071486303,0.4486198141482678,2000,5,220,1e-07
318,0.000159,-4.35534305782688,0.4562214191553842,2000,5,220,1e-07
319,0.0001595,-4.343987044167457,0.4562214191553842,2000,5,220,1e-07
320,0.00016,-4.3288456926215595,0.4638230241625007,2000,5,220,1e-07
321,0.0001605,-4.309919003189187,0.47142462916961714,2000,5,220,1e-07
322,0.000161,-4.298562989529764,0.4790262341767336,2000,5,220,1e-07
323,0.0001615,-4.283421637983867,0.4904286416874083,2000,5,220,1e-07
324,0.000162,-4.275850962210918,0.4942294441909665,2000,5,220,1e-07
325,0.0001625,-4.260709610665021,0.4980302466945247,2000,5,220,1e-07
326,0.000163,-4.245568259119123,0.5094326542051995,2000,5,220,1e-07
327,0.0001635,-4.226641569686752,0.5132334567087576,2000,5,220,1e-07
328,0.000164,-4.219070893913803,0.5246358642194323,2000,5,220,1e-07
329,0.0001645,-4.200144204481431,0.5284366667229906,2000,5,220,1e-07
330,0.000165,-4.188788190822008,0.5322374692265488,2000,5,220,1e-07
331,0.0001655,-4.173646839276111,0.5474406792407817,2000,5,220,1e-07
332,0.000166,-4.1622908256166875,0.5474406792407817,2000,5,220,1e-07
333,0.0001665,-4.143364136184315,0.5588430867514564,2000,5,220,1e-07
334,0.000167,-4.128222784638418,0.5626438892550146,2000,5,220,1e-07
335,0.0001675,-4.113081433092521,0.5664446917585728,2000,5,220,1e-07
336,0.000168,-4.094154743660149,0.5778470992692475,2000,5,220,1e-07
337,0.0001685,-4.082798730000726,0.5816479017728058,2000,5,220,1e-07
338,0.000169,-4.06008670268188,0.5892495067799223,2000,5,220,1e-07
339,0.0001695,-4.044945351135983,0.5968511117870386,2000,5,220,1e-07
340,0.00017,-4.03358933747656,0.5968511117870386,2000,5,220,1e-07
341,0.0001705,-4.014662648044188,0.6006519142905969,2000,5,220,1e-07
342,0.000171,-3.9919506207253415,0.6082535192977133,2000,5,220,1e-07
343,0.0001715,-3.9805946070659184,0.6120543218012716,2000,5,220,1e-07
344,0.000172,-3.9654532555200204,0.6234567293119463,2000,5,220,1e-07
345,0.0001725,-3.9503119039741232,0.6310583343190628,2000,5,220,1e-07
346,0.000173,-3.935170552428226,0.634859136822621,2000,5,220,1e-07
347,0.0001735,-3.91245852510938,0.6462615443332956,2000,5,220,1e-07
348,0.000174,-3.893531835677008,0.6538631493404121,2000,5,220,1e-07
349,0.0001745,-3.8708198083581618,0.6538631493404121,2000,5,220,1e-07
350,0.000175,-3.8556784568122646,0.6576639518439703,2000,5,220,1e-07
351,0.0001755,-3.8329664294934185,0.6652655568510868,2000,5,220,1e-07
352,0.000176,-3.8178250779475205,0.6728671618582033,2000,5,220,1e-07
353,0.0001765,-3.7988983885151493,0.684269569368878,2000,5,220,1e-07
