,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,Inductance
1628,0.00074,3.4840917050615143,-0.44076797168435766,2200,5,220,0.1
1629,0.0007404545454545454,3.5068037323803605,-0.44076797168435766,2200,5,220,0.1
1630,0.0007409090909090909,3.5295157596992066,-0.4369671691807994,2200,5,220,0.1
1631,0.0007413636363636364,3.5446571112451037,-0.4369671691807994,2200,5,220,0.1
1632,0.0007418181818181818,3.563583800677476,-0.429365564173683,2200,5,220,0.1
1633,0.0007422727272727273,3.586295827996322,-0.42556476167012475,2200,5,220,0.1
1634,0.0007427272727272727,3.609007855315168,-0.4217639591665665,2200,5,220,0.1
1635,0.0007431818181818182,3.62793454474754,-0.4217639591665665,2200,5,220,0.1
1636,0.0007436363636363636,3.6468612341799114,-0.4179631566630083,2200,5,220,0.1
1637,0.0007440909090909091,3.6695732614987575,-0.41036155165589183,2200,5,220,0.1
1638,0.0007445454545454545,3.6884999509311296,-0.4065607491523336,2200,5,220,0.1
1639,0.000745,3.7074266403635017,-0.4027599466487754,2200,5,220,0.1
1640,0.0007454545454545455,3.726353329795873,-0.4027599466487754,2200,5,220,0.1
1641,0.0007459090909090909,3.749065357114719,-0.39895914414521716,2200,5,220,0.1
1642,0.0007463636363636364,3.77556272232004,-0.3913575391381007,2200,5,220,0.1
1643,0.0007468181818181818,3.790704073865937,-0.3875567366345425,2200,5,220,0.1
1644,0.0007472727272727273,3.8096307632983093,-0.38375593413098424,2200,5,220,0.1
1645,0.0007477272727272727,3.8285574527306805,-0.379955131627426,2200,5,220,0.1
1646,0.0007481818181818182,3.8436988042765785,-0.37235352662030957,2200,5,220,0.1
1647,0.0007486363636363636,3.8626254937089497,-0.36855272411675133,2200,5,220,0.1
1648,0.0007490909090909091,3.8815521831413218,-0.3609511191096349,2200,5,220,0.1
1649,0.0007495454545454546,3.900478872573694,-0.3609511191096349,2200,5,220,0.1
1650,0.00075,3.919405562006065,-0.3609511191096349,2200,5,220,0.1
1651,0.0007504545454545455,3.938332251438437,-0.3533495141025184,2200,5,220,0.1
1652,0.0007509090909090909,3.9534736029843343,-0.34954871159896017,2200,5,220,0.1
1653,0.0007513636363636364,3.9724002924167063,-0.345747909095402,2200,5,220,0.1
1654,0.0007518181818181818,3.9951123197355525,-0.34194710659184374,2200,5,220,0.1
1655,0.0007522727272727273,4.01025367128145,-0.3381463040882855,2200,5,220,0.1
1656,0.0007527272727272728,4.032965698600296,-0.33434550158472726,2200,5,220,0.1
1657,0.0007531818181818182,4.044321712259719,-0.33434550158472726,2200,5,220,0.1
1658,0.0007536363636363637,4.055677725919142,-0.3267438965776108,2200,5,220,0.1
1659,0.0007540909090909091,4.074604415351514,-0.3267438965776108,2200,5,220,0.1
1660,0.0007545454545454546,4.093531104783885,-0.31914229157049434,2200,5,220,0.1
1661,0.000755,4.112457794216257,-0.31534148906693615,2200,5,220,0.1
1662,0.0007554545454545455,4.127599145762154,-0.3115406865633779,2200,5,220,0.1
1663,0.0007559090909090909,4.146525835194526,-0.30773988405981967,2200,5,220,0.1
1664,0.0007563636363636364,4.1578818488539495,-0.30773988405981967,2200,5,220,0.1
1665,0.0007568181818181819,4.173023200399847,-0.30013827905270324,2200,5,220,0.1
1666,0.0007572727272727273,4.188164551945745,-0.296337476549145,2200,5,220,0.1
1667,0.0007577272727272728,4.203305903491642,-0.2887358715420285,2200,5,220,0.1
1668,0.0007581818181818182,4.218447255037539,-0.2887358715420285,2200,5,220,0.1
1669,0.0007586363636363637,4.233588606583437,-0.2849350690384703,2200,5,220,0.1
1670,0.0007590909090909091,4.248729958129334,-0.2811342665349121,2200,5,220,0.1
1671,0.0007595454545454546,4.260085971788757,-0.27733346403135384,2200,5,220,0.1
1672,0.00076,4.279012661221129,-0.2697318590242374,2200,5,220,0.1
1673,0.0007604545454545455,4.294154012767026,-0.26593105652067917,2200,5,220,0.1
1674,0.000760909090909091,4.313080702199398,-0.2621302540171209,2200,5,220,0.1
1675,0.0007613636363636364,4.328222053745296,-0.2583294515135627,2200,5,220,0.1
1676,0.0007618181818181819,4.347148743177668,-0.2545286490100045,2200,5,220,0.1
1677,0.0007622727272727273,4.354719418950616,-0.25072784650644625,2200,5,220,0.1
1678,0.0007627272727272728,4.369860770496514,-0.2431262414993298,2200,5,220,0.1
1679,0.0007631818181818182,4.381216784155937,-0.23932543899577158,2200,5,220,0.1
1680,0.0007636363636363637,4.396358135701834,-0.23932543899577158,2200,5,220,0.1
1681,0.0007640909090909091,4.407714149361257,-0.23932543899577158,2200,5,220,0.1
1682,0.0007645454545454546,4.415284825134206,-0.23552463649221334,2200,5,220,0.1
1683,0.000765,4.430426176680103,-0.23552463649221334,2200,5,220,0.1
1684,0.0007654545454545454,4.437996852453052,-0.22412222898153866,2200,5,220,0.1
1685,0.0007659090909090909,4.453138203998949,-0.21271982147086396,2200,5,220,0.1
1686,0.0007663636363636363,4.464494217658372,-0.2051182164637475,2200,5,220,0.1
1687,0.0007668181818181818,4.4796355692042695,-0.2013174139601893,2200,5,220,0.1
1688,0.0007672727272727272,4.490991582863693,-0.19751661145663105,2200,5,220,0.1
1689,0.0007677272727272727,4.506132934409591,-0.19371580895307283,2200,5,220,0.1
1690,0.0007681818181818181,4.517488948069014,-0.19371580895307283,2200,5,220,0.1
1691,0.0007686363636363636,4.528844961728437,-0.1899150064495146,2200,5,220,0.1
1692,0.000769090909090909,4.54020097538786,-0.18611420394595637,2200,5,220,0.1
1693,0.0007695454545454545,4.551556989047283,-0.17851259893883992,2200,5,220,0.1
1694,0.00077,4.562913002706706,-0.17851259893883992,2200,5,220,0.1
1695,0.0007704545454545454,4.574269016366129,-0.17851259893883992,2200,5,220,0.1
1696,0.0007709090909090909,4.585625030025552,-0.17471179643528167,2200,5,220,0.1
1697,0.0007713636363636363,4.589410367912026,-0.16711019142816522,2200,5,220,0.1
1698,0.0007718181818181818,4.604551719457923,-0.163309388924607,2200,5,220,0.1
1699,0.0007722727272727272,4.612122395230872,-0.163309388924607,2200,5,220,0.1
1700,0.0007727272727272727,4.623478408890295,-0.15570778391749054,2200,5,220,0.1
1701,0.0007731818181818181,4.631049084663244,-0.1519069814139323,2200,5,220,0.1
1702,0.0007736363636363636,4.6386197604361925,-0.14050457390325763,2200,5,220,0.1
1703,0.0007740909090909091,4.6461904362091415,-0.1367037713996994,2200,5,220,0.1
1704,0.0007745454545454545,4.657546449868565,-0.1367037713996994,2200,5,220,0.1
1705,0.000775,4.665117125641514,-0.12910216639258293,2200,5,220,0.1
1706,0.0007754545454545454,4.676473139300937,-0.12530136388902471,2200,5,220,0.1
1707,0.0007759090909090909,4.691614490846834,-0.12150056138546649,2200,5,220,0.1
1708,0.0007763636363636363,4.699185166619783,-0.1100981538747918,2200,5,220,0.1
1709,0.0007768181818181818,4.710541180279206,-0.1100981538747918,2200,5,220,0.1
1710,0.0007772727272727273,4.71432651816568,-0.10629735137123357,2200,5,220,0.1
1711,0.0007777272727272727,4.721897193938629,-0.10249654886767534,2200,5,220,0.1
1712,0.0007781818181818182,4.737038545484526,-0.09869574636411711,2200,5,220,0.1
1713,0.0007786363636363636,4.740823883371,-0.09869574636411711,2200,5,220,0.1
1714,0.0007790909090909091,4.748394559143949,-0.09489494386055888,2200,5,220,0.1
1715,0.0007795454545454545,4.752179897030423,-0.09489494386055888,2200,5,220,0.1
1716,0.00078,4.759750572803372,-0.08729333885344243,2200,5,220,0.1
1717,0.0007804545454545454,4.763535910689846,-0.0834925363498842,2200,5,220,0.1
1718,0.0007809090909090909,4.771106586462795,-0.07589093134276774,2200,5,220,0.1
1719,0.0007813636363636364,4.774891924349269,-0.06828932633565128,2200,5,220,0.1
1720,0.0007818181818181818,4.782462600122218,-0.06448852383209305,2200,5,220,0.1
1721,0.0007822727272727273,4.786247938008692,-0.06068772132853483,2200,5,220,0.1
1722,0.0007827272727272727,4.793818613781641,-0.0568869188249766,2200,5,220,0.1
1723,0.0007831818181818182,4.7976039516681155,-0.049285313817860145,2200,5,220,0.1
1724,0.0007836363636363636,4.8051746274410645,-0.049285313817860145,2200,5,220,0.1
1725,0.0007840909090909091,4.816530641100488,-0.04168370881074369,2200,5,220,0.1
1726,0.0007845454545454545,4.820315978986962,-0.03788290630718546,2200,5,220,0.1
1727,0.000785,4.824101316873437,-0.03788290630718546,2200,5,220,0.1
1728,0.0007854545454545455,4.831671992646385,-0.030281301300069004,2200,5,220,0.1
1729,0.0007859090909090909,4.83545733053286,-0.026480498796510776,2200,5,220,0.1
1730,0.0007863636363636364,4.843028006305809,-0.026480498796510776,2200,5,220,0.1
1731,0.0007868181818181818,4.846813344192283,-0.015078091285836091,2200,5,220,0.1
1732,0.0007872727272727273,4.846813344192283,-0.011277288782277862,2200,5,220,0.1
1733,0.0007877272727272727,4.854384019965232,-0.003675683775161406,2200,5,220,0.1
1734,0.0007881818181818182,4.854384019965232,-0.003675683775161406,2200,5,220,0.1
1735,0.0007886363636363636,4.854384019965232,0.003925921231955051,2200,5,220,0.1
1736,0.0007890909090909091,4.86195469573818,0.011527526239071507,2200,5,220,0.1
1737,0.0007895454545454546,4.86195469573818,0.015328328742629736,2200,5,220,0.1
1738,0.00079,4.873310709397603,0.015328328742629736,2200,5,220,0.1
1739,0.0007904545454545455,4.869525371511129,0.015328328742629736,2200,5,220,0.1
1740,0.0007909090909090909,4.873310709397603,0.019129131246187963,2200,5,220,0.1
1741,0.0007913636363636364,4.877096047284078,0.019129131246187963,2200,5,220,0.1
1742,0.0007918181818181818,4.873310709397603,0.034332341260420875,2200,5,220,0.1
1743,0.0007922727272727273,4.877096047284078,0.034332341260420875,2200,5,220,0.1
1744,0.0007927272727272727,4.877096047284078,0.04193394626753733,2200,5,220,0.1
1745,0.0007931818181818182,4.884666723057026,0.04573474877109556,2200,5,220,0.1
1746,0.0007936363636363637,4.884666723057026,0.04953555127465379,2200,5,220,0.1
1747,0.0007940909090909091,4.884666723057026,0.05713715628177025,2200,5,220,0.1
1748,0.0007945454545454546,4.880881385170552,0.0647387612888867,2200,5,220,0.1
1749,0.000795,4.884666723057026,0.07234036629600316,2200,5,220,0.1
1750,0.0007954545454545455,4.884666723057026,0.07234036629600316,2200,5,220,0.1
1751,0.0007959090909090909,4.888452060943501,0.07614116879956138,2200,5,220,0.1
1752,0.0007963636363636364,4.884666723057026,0.08754357631023607,2200,5,220,0.1
1753,0.0007968181818181818,4.884666723057026,0.08754357631023607,2200,5,220,0.1
1754,0.0007972727272727273,4.888452060943501,0.09514518131735253,2200,5,220,0.1
